---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/unhot2unhot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 23040, dst 34893, status Complete, result count 15499, preprocessing time 0.007013 seconds, query time 0.007687 seconds,
ID 226, src 17113, dst 30144, status Complete, result count 468758, preprocessing time 0.009230 seconds, query time 0.024794 seconds,
ID 227, src 56684, dst 59903, status Complete, result count 3159, preprocessing time 0.003214 seconds, query time 0.003386 seconds,
ID 228, src 32265, dst 51692, status Complete, result count 26826, preprocessing time 0.006261 seconds, query time 0.007812 seconds,
ID 229, src 72533, dst 60422, status Complete, result count 28298, preprocessing time 0.006418 seconds, query time 0.007844 seconds,
ID 230, src 20408, dst 31895, status Complete, result count 737486, preprocessing time 0.007613 seconds, query time 0.032845 seconds,
ID 231, src 27600, dst 73759, status Complete, result count 7047369, preprocessing time 0.010260 seconds, query time 0.196403 seconds,
ID 232, src 75770, dst 75630, status Complete, result count 2, preprocessing time 0.000009 seconds, query time 0.000013 seconds,
ID 233, src 36871, dst 72227, status Complete, result count 13306714, preprocessing time 0.013876 seconds, query time 0.363143 seconds,
ID 234, src 16450, dst 50448, status Complete, result count 12687, preprocessing time 0.004382 seconds, query time 0.004925 seconds,
ID 235, src 3782, dst 62519, status Complete, result count 62541, preprocessing time 0.007314 seconds, query time 0.010902 seconds,
ID 236, src 46656, dst 21353, status Complete, result count 1761073, preprocessing time 0.010763 seconds, query time 0.052816 seconds,
ID 237, src 54632, dst 51067, status Complete, result count 12029, preprocessing time 0.004554 seconds, query time 0.005061 seconds,
ID 238, src 62021, dst 31519, status Complete, result count 13218, preprocessing time 0.005462 seconds, query time 0.005944 seconds,
ID 239, src 70481, dst 65165, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000009 seconds,
ID 240, src 28338, dst 45476, status Complete, result count 120248, preprocessing time 0.007214 seconds, query time 0.012022 seconds,
ID 241, src 43089, dst 53018, status Complete, result count 13674, preprocessing time 0.005063 seconds, query time 0.005723 seconds,
ID 242, src 71180, dst 1421, status Complete, result count 209, preprocessing time 0.000661 seconds, query time 0.000675 seconds,
ID 243, src 66498, dst 42534, status Complete, result count 1, preprocessing time 0.000003 seconds, query time 0.000005 seconds,
ID 244, src 34951, dst 33339, status Complete, result count 262970, preprocessing time 0.008141 seconds, query time 0.017810 seconds,
ID 245, src 66182, dst 11918, status Complete, result count 783, preprocessing time 0.001965 seconds, query time 0.002014 seconds,
ID 246, src 63721, dst 12883, status Complete, result count 40904, preprocessing time 0.007162 seconds, query time 0.008505 seconds,
ID 247, src 29441, dst 8931, status Complete, result count 794202, preprocessing time 0.008403 seconds, query time 0.037944 seconds,
ID 248, src 74565, dst 30130, status Complete, result count 57863, preprocessing time 0.007139 seconds, query time 0.009808 seconds,
ID 249, src 23160, dst 12530, status Complete, result count 404763, preprocessing time 0.007178 seconds, query time 0.019327 seconds,
ID 250, src 24360, dst 52747, status Complete, result count 17703, preprocessing time 0.006030 seconds, query time 0.006972 seconds,
ID 251, src 72421, dst 50686, status Complete, result count 103299, preprocessing time 0.008482 seconds, query time 0.013162 seconds,
ID 252, src 56435, dst 28850, status Complete, result count 37959, preprocessing time 0.005294 seconds, query time 0.006779 seconds,
ID 253, src 59269, dst 4480, status Complete, result count 30654, preprocessing time 0.006849 seconds, query time 0.007798 seconds,
ID 254, src 75818, dst 19922, status Complete, result count 702667, preprocessing time 0.008758 seconds, query time 0.036271 seconds,
ID 255, src 58912, dst 18868, status Complete, result count 12595, preprocessing time 0.005445 seconds, query time 0.005988 seconds,
ID 256, src 42278, dst 4025, status Complete, result count 139136, preprocessing time 0.007037 seconds, query time 0.011357 seconds,
ID 257, src 30330, dst 7878, status Complete, result count 512682, preprocessing time 0.006934 seconds, query time 0.017997 seconds,
ID 258, src 25995, dst 14745, status Complete, result count 284766, preprocessing time 0.009842 seconds, query time 0.021701 seconds,
ID 259, src 9678, dst 7157, status Complete, result count 753151, preprocessing time 0.008398 seconds, query time 0.034389 seconds,
ID 260, src 19381, dst 39511, status Complete, result count 1644693, preprocessing time 0.011789 seconds, query time 0.081386 seconds,
ID 261, src 64327, dst 34367, status Complete, result count 154274, preprocessing time 0.007808 seconds, query time 0.012202 seconds,
ID 262, src 25302, dst 8854, status Complete, result count 1826473, preprocessing time 0.008490 seconds, query time 0.072591 seconds,
ID 263, src 33484, dst 73467, status Complete, result count 71893, preprocessing time 0.007014 seconds, query time 0.010008 seconds,
ID 264, src 14153, dst 50990, status Complete, result count 783933, preprocessing time 0.008931 seconds, query time 0.041249 seconds,
ID 265, src 43123, dst 4536, status Complete, result count 6200513, preprocessing time 0.009407 seconds, query time 0.169690 seconds,
ID 266, src 40431, dst 34286, status Complete, result count 153082, preprocessing time 0.008444 seconds, query time 0.014312 seconds,
ID 267, src 6221, dst 73612, status Complete, result count 6286464, preprocessing time 0.013351 seconds, query time 0.280897 seconds,
ID 268, src 38081, dst 17609, status Complete, result count 135392, preprocessing time 0.008711 seconds, query time 0.013709 seconds,
ID 269, src 50046, dst 30621, status Complete, result count 2378, preprocessing time 0.002509 seconds, query time 0.002617 seconds,
ID 270, src 40227, dst 38939, status Complete, result count 19, preprocessing time 0.000348 seconds, query time 0.000355 seconds,
ID 271, src 32838, dst 61302, status Complete, result count 153032, preprocessing time 0.007496 seconds, query time 0.013895 seconds,
ID 272, src 64006, dst 20199, status Complete, result count 11048, preprocessing time 0.005000 seconds, query time 0.005367 seconds,
ID 273, src 23090, dst 32558, status Complete, result count 628737, preprocessing time 0.009596 seconds, query time 0.032534 seconds,
ID 274, src 75322, dst 72232, status Complete, result count 1, preprocessing time 0.000006 seconds, query time 0.000009 seconds,
ID 275, src 45500, dst 33315, status Complete, result count 413470, preprocessing time 0.008205 seconds, query time 0.023935 seconds,
ID 276, src 25318, dst 47049, status Complete, result count 3521611, preprocessing time 0.010872 seconds, query time 0.110795 seconds,
ID 277, src 55208, dst 22304, status Complete, result count 8706, preprocessing time 0.004677 seconds, query time 0.004955 seconds,
ID 278, src 4652, dst 73482, status Complete, result count 1668613, preprocessing time 0.011831 seconds, query time 0.081722 seconds,
ID 279, src 48921, dst 21261, status Complete, result count 560092, preprocessing time 0.009729 seconds, query time 0.026804 seconds,
ID 280, src 14617, dst 42265, status Complete, result count 77277, preprocessing time 0.007935 seconds, query time 0.011716 seconds,
ID 281, src 60753, dst 23176, status Complete, result count 37754, preprocessing time 0.006652 seconds, query time 0.007873 seconds,
ID 282, src 45753, dst 13737, status Complete, result count 58631, preprocessing time 0.006665 seconds, query time 0.008764 seconds,
ID 283, src 50544, dst 7215, status Complete, result count 3602141, preprocessing time 0.012127 seconds, query time 0.105446 seconds,
ID 284, src 8637, dst 34594, status Complete, result count 2789321, preprocessing time 0.010531 seconds, query time 0.110746 seconds,
ID 285, src 51687, dst 43859, status Complete, result count 2486, preprocessing time 0.003729 seconds, query time 0.003868 seconds,
ID 286, src 74828, dst 20280, status Complete, result count 118772, preprocessing time 0.007920 seconds, query time 0.012567 seconds,
ID 287, src 52579, dst 22540, status Complete, result count 307769, preprocessing time 0.007952 seconds, query time 0.019492 seconds,
ID 288, src 49599, dst 2392, status Complete, result count 990693, preprocessing time 0.008193 seconds, query time 0.034865 seconds,
ID 289, src 32271, dst 15998, status Complete, result count 2708851, preprocessing time 0.010148 seconds, query time 0.075191 seconds,
ID 290, src 11660, dst 40426, status Complete, result count 485734, preprocessing time 0.009543 seconds, query time 0.029366 seconds,
ID 291, src 44173, dst 45763, status Complete, result count 964304, preprocessing time 0.010736 seconds, query time 0.048950 seconds,
ID 292, src 30758, dst 48032, status Complete, result count 485802, preprocessing time 0.008195 seconds, query time 0.027805 seconds,
ID 293, src 66521, dst 33637, status Complete, result count 3798, preprocessing time 0.003748 seconds, query time 0.003926 seconds,
ID 294, src 19943, dst 52822, status Complete, result count 156137, preprocessing time 0.009203 seconds, query time 0.015801 seconds,
ID 295, src 26143, dst 16513, status Complete, result count 504806, preprocessing time 0.007629 seconds, query time 0.026211 seconds,
ID 296, src 25293, dst 24196, status Complete, result count 2824639, preprocessing time 0.010701 seconds, query time 0.120845 seconds,
ID 297, src 20719, dst 66075, status Complete, result count 102001, preprocessing time 0.008011 seconds, query time 0.012200 seconds,
ID 298, src 48892, dst 31603, status Complete, result count 35896, preprocessing time 0.006322 seconds, query time 0.007649 seconds,
ID 299, src 42704, dst 41765, status Complete, result count 21067, preprocessing time 0.005657 seconds, query time 0.006605 seconds,
ID 300, src 50820, dst 27577, status Complete, result count 103020, preprocessing time 0.007721 seconds, query time 0.011585 seconds,
ID 301, src 67197, dst 70742, status Complete, result count 1, preprocessing time 0.000010 seconds, query time 0.000012 seconds,
ID 302, src 6331, dst 12306, status Complete, result count 10264771, preprocessing time 0.009471 seconds, query time 0.261371 seconds,
ID 303, src 66492, dst 70658, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000011 seconds,
ID 304, src 2665, dst 20205, status Complete, result count 936290, preprocessing time 0.009402 seconds, query time 0.045464 seconds,
ID 305, src 19841, dst 73082, status Complete, result count 12922562, preprocessing time 0.011169 seconds, query time 0.341036 seconds,
ID 306, src 54813, dst 45355, status Complete, result count 18015, preprocessing time 0.005597 seconds, query time 0.006399 seconds,
ID 307, src 52922, dst 34184, status Complete, result count 60594, preprocessing time 0.006880 seconds, query time 0.009332 seconds,
ID 308, src 61667, dst 9760, status Complete, result count 75892, preprocessing time 0.007333 seconds, query time 0.009684 seconds,
ID 309, src 56984, dst 16499, status Complete, result count 2667162, preprocessing time 0.010895 seconds, query time 0.106730 seconds,
ID 310, src 11716, dst 20433, status Complete, result count 5555672, preprocessing time 0.010747 seconds, query time 0.214094 seconds,
ID 311, src 54567, dst 40518, status Complete, result count 10078, preprocessing time 0.005042 seconds, query time 0.005522 seconds,
ID 312, src 67527, dst 72820, status Complete, result count 6245, preprocessing time 0.003314 seconds, query time 0.003527 seconds,
ID 313, src 32111, dst 48548, status Complete, result count 147592, preprocessing time 0.007786 seconds, query time 0.013744 seconds,
ID 314, src 69880, dst 60782, status Complete, result count 1, preprocessing time 0.000011 seconds, query time 0.000013 seconds,
ID 315, src 20213, dst 28766, status Complete, result count 33021496, preprocessing time 0.012990 seconds, query time 0.924823 seconds,
ID 316, src 61121, dst 74526, status Complete, result count 4328, preprocessing time 0.004082 seconds, query time 0.004298 seconds,
ID 317, src 15154, dst 3324, status Complete, result count 1125103, preprocessing time 0.007640 seconds, query time 0.042194 seconds,
ID 318, src 31875, dst 17119, status Complete, result count 11244613, preprocessing time 0.011346 seconds, query time 0.286645 seconds,
ID 319, src 54495, dst 16458, status Complete, result count 1, preprocessing time 0.000008 seconds, query time 0.000011 seconds,
ID 320, src 21704, dst 2998, status Complete, result count 19945407, preprocessing time 0.011924 seconds, query time 0.438713 seconds,
ID 321, src 40116, dst 51372, status Complete, result count 419563, preprocessing time 0.009933 seconds, query time 0.027371 seconds,
ID 322, src 65162, dst 75218, status Complete, result count 3769, preprocessing time 0.003819 seconds, query time 0.003992 seconds,
ID 323, src 20963, dst 40530, status Complete, result count 134466, preprocessing time 0.008182 seconds, query time 0.013869 seconds,
ID 324, src 21947, dst 36613, status Complete, result count 999919, preprocessing time 0.009715 seconds, query time 0.046260 seconds,
ID 325, src 16448, dst 11455, status Complete, result count 1095507, preprocessing time 0.008625 seconds, query time 0.039115 seconds,
ID 326, src 62709, dst 42713, status Complete, result count 12858, preprocessing time 0.004765 seconds, query time 0.005261 seconds,
ID 327, src 31679, dst 7911, status Complete, result count 2048068, preprocessing time 0.009830 seconds, query time 0.075285 seconds,
ID 328, src 39377, dst 60071, status Complete, result count 20506, preprocessing time 0.005976 seconds, query time 0.007100 seconds,
ID 329, src 43221, dst 22350, status Complete, result count 1140427, preprocessing time 0.010231 seconds, query time 0.043155 seconds,
ID 330, src 37786, dst 59043, status Complete, result count 4006, preprocessing time 0.004193 seconds, query time 0.004440 seconds,
ID 331, src 27725, dst 71594, status Complete, result count 2259740, preprocessing time 0.008461 seconds, query time 0.069573 seconds,
ID 332, src 61326, dst 45739, status Complete, result count 13112, preprocessing time 0.005333 seconds, query time 0.005815 seconds,
ID 333, src 26352, dst 45746, status Complete, result count 37791, preprocessing time 0.007105 seconds, query time 0.009062 seconds,
ID 334, src 36037, dst 15889, status Complete, result count 386969, preprocessing time 0.007680 seconds, query time 0.016378 seconds,
ID 335, src 22569, dst 67491, status Complete, result count 308, preprocessing time 0.000012 seconds, query time 0.000031 seconds,
ID 336, src 53884, dst 54181, status Complete, result count 87756, preprocessing time 0.006844 seconds, query time 0.010316 seconds,
ID 337, src 71761, dst 55426, status Complete, result count 280729, preprocessing time 0.007125 seconds, query time 0.018501 seconds,
ID 338, src 47906, dst 67710, status Complete, result count 1, preprocessing time 0.000005 seconds, query time 0.000008 seconds,
ID 339, src 27976, dst 21932, status Complete, result count 3423336, preprocessing time 0.010649 seconds, query time 0.119988 seconds,
ID 340, src 64558, dst 29268, status Complete, result count 28689, preprocessing time 0.006825 seconds, query time 0.007678 seconds,
ID 341, src 8327, dst 48837, status Complete, result count 49545, preprocessing time 0.007430 seconds, query time 0.010020 seconds,
ID 342, src 20344, dst 37955, status Complete, result count 24587, preprocessing time 0.005293 seconds, query time 0.006301 seconds,
ID 343, src 42745, dst 20005, status Complete, result count 141292, preprocessing time 0.007429 seconds, query time 0.011696 seconds,
ID 344, src 15924, dst 36706, status Complete, result count 119108, preprocessing time 0.007584 seconds, query time 0.013080 seconds,
ID 345, src 48251, dst 9132, status Complete, result count 1372910, preprocessing time 0.009197 seconds, query time 0.043806 seconds,
ID 346, src 21756, dst 4510, status Complete, result count 20605567, preprocessing time 0.013124 seconds, query time 0.569148 seconds,
ID 347, src 61007, dst 20941, status Complete, result count 3937, preprocessing time 0.004671 seconds, query time 0.004859 seconds,
ID 348, src 18777, dst 5936, status Complete, result count 61831870, preprocessing time 0.013807 seconds, query time 1.460430 seconds,
ID 349, src 13189, dst 59552, status Complete, result count 19994, preprocessing time 0.006893 seconds, query time 0.007830 seconds,
ID 350, src 21197, dst 49017, status Complete, result count 42483, preprocessing time 0.007486 seconds, query time 0.009588 seconds,
ID 351, src 28063, dst 21967, status Complete, result count 789190, preprocessing time 0.011197 seconds, query time 0.038461 seconds,
ID 352, src 53557, dst 17235, status Complete, result count 13269, preprocessing time 0.004821 seconds, query time 0.005361 seconds,
ID 353, src 70880, dst 7231, status Complete, result count 281, preprocessing time 0.000733 seconds, query time 0.000749 seconds,
ID 354, src 69541, dst 21495, status Complete, result count 1, preprocessing time 0.000004 seconds, query time 0.000006 seconds,
ID 355, src 6276, dst 54610, status Complete, result count 118269, preprocessing time 0.008106 seconds, query time 0.015519 seconds,
ID 356, src 13100, dst 25325, status Complete, result count 23192173, preprocessing time 0.012161 seconds, query time 0.599704 seconds,
ID 357, src 68880, dst 12529, status Complete, result count 26760, preprocessing time 0.006850 seconds, query time 0.007610 seconds,
ID 358, src 9210, dst 17191, status Complete, result count 2637681, preprocessing time 0.010316 seconds, query time 0.113491 seconds,
ID 359, src 72739, dst 75420, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000010 seconds,
ID 360, src 46880, dst 31828, status Complete, result count 32173, preprocessing time 0.007285 seconds, query time 0.008780 seconds,
ID 361, src 14130, dst 21537, status Complete, result count 22395541, preprocessing time 0.012525 seconds, query time 0.663876 seconds,
ID 362, src 65243, dst 37684, status Complete, result count 1, preprocessing time 0.000011 seconds, query time 0.000014 seconds,
ID 363, src 60520, dst 30819, status Complete, result count 65432, preprocessing time 0.007441 seconds, query time 0.009298 seconds,
ID 364, src 44380, dst 40593, status Complete, result count 358725, preprocessing time 0.007424 seconds, query time 0.020025 seconds,
ID 365, src 72813, dst 27566, status Complete, result count 1662396, preprocessing time 0.008757 seconds, query time 0.050721 seconds,
ID 366, src 56239, dst 22374, status Complete, result count 1166, preprocessing time 0.002083 seconds, query time 0.002165 seconds,
ID 367, src 50974, dst 50973, status Complete, result count 1, preprocessing time 0.000005 seconds, query time 0.000008 seconds,
ID 368, src 44166, dst 43929, status Complete, result count 359915, preprocessing time 0.007417 seconds, query time 0.020756 seconds,
ID 369, src 24313, dst 19477, status Complete, result count 12700332, preprocessing time 0.012591 seconds, query time 0.358865 seconds,
ID 370, src 41403, dst 21191, status Complete, result count 115192, preprocessing time 0.007494 seconds, query time 0.011505 seconds,
ID 371, src 5213, dst 31046, status Complete, result count 1024816, preprocessing time 0.009667 seconds, query time 0.037746 seconds,
ID 372, src 22585, dst 35869, status Complete, result count 104542, preprocessing time 0.006748 seconds, query time 0.010977 seconds,
ID 373, src 24770, dst 43575, status Complete, result count 71772, preprocessing time 0.007693 seconds, query time 0.011357 seconds,
ID 374, src 37664, dst 72936, status Complete, result count 84099, preprocessing time 0.007451 seconds, query time 0.010751 seconds,
ID 375, src 71809, dst 26332, status Complete, result count 19605445, preprocessing time 0.011448 seconds, query time 0.494651 seconds,
ID 376, src 58905, dst 22255, status Complete, result count 1, preprocessing time 0.000009 seconds, query time 0.000013 seconds,
ID 377, src 12903, dst 42349, status Complete, result count 13414821, preprocessing time 0.013138 seconds, query time 0.402773 seconds,
ID 378, src 14458, dst 8246, status Complete, result count 14328826, preprocessing time 0.012066 seconds, query time 0.332714 seconds,
ID 379, src 69709, dst 9454, status Complete, result count 2727, preprocessing time 0.002282 seconds, query time 0.002364 seconds,
ID 380, src 45899, dst 31538, status Complete, result count 22900, preprocessing time 0.005668 seconds, query time 0.006562 seconds,
ID 381, src 45383, dst 14055, status Complete, result count 928602, preprocessing time 0.009501 seconds, query time 0.031214 seconds,
ID 382, src 37942, dst 37944, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000010 seconds,
ID 383, src 70618, dst 66204, status Complete, result count 1, preprocessing time 0.000002 seconds, query time 0.000004 seconds,
ID 384, src 12690, dst 23962, status Complete, result count 1237878, preprocessing time 0.012461 seconds, query time 0.068675 seconds,
ID 385, src 18055, dst 55953, status Complete, result count 47735, preprocessing time 0.007229 seconds, query time 0.009493 seconds,
ID 386, src 74624, dst 1839, status Complete, result count 722374, preprocessing time 0.009976 seconds, query time 0.033371 seconds,
ID 387, src 36852, dst 21591, status Complete, result count 99000, preprocessing time 0.006787 seconds, query time 0.010335 seconds,
ID 388, src 39579, dst 48311, status Complete, result count 94493, preprocessing time 0.008016 seconds, query time 0.012565 seconds,
ID 389, src 22275, dst 23775, status Complete, result count 2316754, preprocessing time 0.011110 seconds, query time 0.101621 seconds,
ID 390, src 53345, dst 22878, status Complete, result count 109312, preprocessing time 0.008189 seconds, query time 0.012278 seconds,
ID 391, src 45319, dst 30881, status Complete, result count 17439, preprocessing time 0.005272 seconds, query time 0.005968 seconds,
ID 392, src 35072, dst 40682, status Complete, result count 151476, preprocessing time 0.007514 seconds, query time 0.013958 seconds,
ID 393, src 51035, dst 63681, status Complete, result count 1689, preprocessing time 0.003213 seconds, query time 0.003313 seconds,
ID 394, src 27413, dst 19369, status Complete, result count 25363, preprocessing time 0.006331 seconds, query time 0.007273 seconds,
ID 395, src 58751, dst 28475, status Complete, result count 90335, preprocessing time 0.008048 seconds, query time 0.011021 seconds,
ID 396, src 26494, dst 66331, status Complete, result count 1779, preprocessing time 0.003244 seconds, query time 0.003354 seconds,
ID 397, src 68679, dst 3097, status Complete, result count 5519, preprocessing time 0.002905 seconds, query time 0.003083 seconds,
ID 398, src 59945, dst 23856, status Complete, result count 1, preprocessing time 0.000004 seconds, query time 0.000007 seconds,
ID 399, src 49460, dst 14399, status Complete, result count 62529, preprocessing time 0.007305 seconds, query time 0.009332 seconds,
ID 400, src 55530, dst 12193, status Complete, result count 1739417, preprocessing time 0.008777 seconds, query time 0.042942 seconds,
ID 401, src 56520, dst 56607, status Complete, result count 7051, preprocessing time 0.003816 seconds, query time 0.004102 seconds,
ID 402, src 72413, dst 13871, status Complete, result count 726490, preprocessing time 0.007559 seconds, query time 0.031958 seconds,
ID 403, src 75528, dst 19024, status Complete, result count 12119, preprocessing time 0.004680 seconds, query time 0.005150 seconds,
ID 404, src 40747, dst 18545, status Complete, result count 16518, preprocessing time 0.005045 seconds, query time 0.005816 seconds,
ID 405, src 54530, dst 42480, status Complete, result count 1, preprocessing time 0.000006 seconds, query time 0.000009 seconds,
ID 406, src 39949, dst 59839, status Complete, result count 87322, preprocessing time 0.007715 seconds, query time 0.011511 seconds,
ID 407, src 20983, dst 14749, status Complete, result count 3169958, preprocessing time 0.009479 seconds, query time 0.096309 seconds,
ID 408, src 60255, dst 61330, status Complete, result count 1718, preprocessing time 0.002864 seconds, query time 0.002955 seconds,
ID 409, src 42273, dst 26331, status Complete, result count 384453, preprocessing time 0.008249 seconds, query time 0.018007 seconds,
ID 410, src 62696, dst 30294, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000009 seconds,
ID 411, src 43738, dst 32635, status Complete, result count 30840, preprocessing time 0.005855 seconds, query time 0.007079 seconds,
ID 412, src 11439, dst 71933, status Complete, result count 27595020, preprocessing time 0.010468 seconds, query time 0.758003 seconds,
ID 413, src 54701, dst 5434, status Complete, result count 132929, preprocessing time 0.006786 seconds, query time 0.010009 seconds,
ID 414, src 36612, dst 65669, status Complete, result count 5026, preprocessing time 0.004937 seconds, query time 0.005241 seconds,
ID 415, src 12017, dst 39160, status Complete, result count 238869, preprocessing time 0.006140 seconds, query time 0.014698 seconds,
ID 416, src 69356, dst 35193, status Complete, result count 646, preprocessing time 0.000907 seconds, query time 0.000930 seconds,
ID 417, src 31332, dst 73607, status Complete, result count 244594, preprocessing time 0.008609 seconds, query time 0.016120 seconds,
ID 418, src 22286, dst 73898, status Complete, result count 2118380, preprocessing time 0.009916 seconds, query time 0.079986 seconds,
ID 419, src 23121, dst 9360, status Complete, result count 4191936, preprocessing time 0.010259 seconds, query time 0.120436 seconds,
ID 420, src 5237, dst 61503, status Complete, result count 18941, preprocessing time 0.005695 seconds, query time 0.006523 seconds,
ID 421, src 16271, dst 27172, status Complete, result count 181483, preprocessing time 0.006287 seconds, query time 0.012955 seconds,
ID 422, src 60599, dst 74449, status Complete, result count 91676, preprocessing time 0.006994 seconds, query time 0.009463 seconds,
ID 423, src 26823, dst 20450, status Complete, result count 14404, preprocessing time 0.005027 seconds, query time 0.005695 seconds,
ID 424, src 59140, dst 25492, status Complete, result count 4188, preprocessing time 0.004354 seconds, query time 0.004615 seconds,
ID 425, src 53084, dst 28424, status Complete, result count 28080, preprocessing time 0.005499 seconds, query time 0.006660 seconds,
ID 426, src 22471, dst 49790, status Complete, result count 464870, preprocessing time 0.009379 seconds, query time 0.028460 seconds,
ID 427, src 47527, dst 15239, status Complete, result count 3268829, preprocessing time 0.010304 seconds, query time 0.094558 seconds,
ID 428, src 33143, dst 45440, status Complete, result count 22649, preprocessing time 0.005752 seconds, query time 0.006687 seconds,
ID 429, src 18629, dst 40362, status Complete, result count 300876, preprocessing time 0.008294 seconds, query time 0.021201 seconds,
ID 430, src 3947, dst 25122, status Complete, result count 38329, preprocessing time 0.006579 seconds, query time 0.008479 seconds,
ID 431, src 40678, dst 66394, status Complete, result count 1745, preprocessing time 0.002959 seconds, query time 0.003072 seconds,
ID 432, src 25183, dst 38248, status Complete, result count 937623, preprocessing time 0.009530 seconds, query time 0.045039 seconds,
ID 433, src 68005, dst 16933, status Complete, result count 917, preprocessing time 0.001355 seconds, query time 0.001388 seconds,
ID 434, src 58418, dst 7704, status Complete, result count 9140, preprocessing time 0.004460 seconds, query time 0.004762 seconds,
ID 435, src 8365, dst 51457, status Complete, result count 9448, preprocessing time 0.004104 seconds, query time 0.004518 seconds,
ID 436, src 16445, dst 54047, status Complete, result count 5012, preprocessing time 0.003909 seconds, query time 0.004198 seconds,
ID 437, src 19374, dst 38517, status Complete, result count 638639, preprocessing time 0.009091 seconds, query time 0.036575 seconds,
ID 438, src 75656, dst 22934, status Complete, result count 1956, preprocessing time 0.002302 seconds, query time 0.002378 seconds,
ID 439, src 15796, dst 49016, status Complete, result count 116092, preprocessing time 0.008233 seconds, query time 0.014231 seconds,
ID 440, src 72334, dst 75336, status Complete, result count 1, preprocessing time 0.000005 seconds, query time 0.000007 seconds,
ID 441, src 20534, dst 57688, status Complete, result count 169142, preprocessing time 0.008759 seconds, query time 0.016376 seconds,
ID 442, src 51629, dst 34795, status Complete, result count 21025, preprocessing time 0.005471 seconds, query time 0.006322 seconds,
ID 443, src 65501, dst 40994, status Complete, result count 11366, preprocessing time 0.005236 seconds, query time 0.005675 seconds,
ID 444, src 58101, dst 34936, status Complete, result count 7026, preprocessing time 0.003863 seconds, query time 0.004176 seconds,
ID 445, src 45800, dst 17016, status Complete, result count 33014, preprocessing time 0.005640 seconds, query time 0.006893 seconds,
ID 446, src 9249, dst 55769, status Complete, result count 65820, preprocessing time 0.008114 seconds, query time 0.011650 seconds,
ID 447, src 38359, dst 37753, status Complete, result count 257990, preprocessing time 0.009133 seconds, query time 0.020108 seconds,
ID 448, src 42389, dst 18464, status Complete, result count 394207, preprocessing time 0.008149 seconds, query time 0.023096 seconds,
ID 449, src 54410, dst 12602, status Complete, result count 93171, preprocessing time 0.007730 seconds, query time 0.010916 seconds,
ID 450, src 17345, dst 72857, status Complete, result count 409793, preprocessing time 0.008026 seconds, query time 0.022055 seconds,
ID 451, src 54498, dst 16458, status Complete, result count 1, preprocessing time 0.000008 seconds, query time 0.000010 seconds,
ID 452, src 22612, dst 23583, status Complete, result count 2508374, preprocessing time 0.011930 seconds, query time 0.107258 seconds,
ID 453, src 57809, dst 35748, status Complete, result count 8524, preprocessing time 0.004507 seconds, query time 0.004839 seconds,
ID 454, src 75601, dst 74294, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000009 seconds,
ID 455, src 34840, dst 49661, status Complete, result count 5222, preprocessing time 0.004643 seconds, query time 0.004951 seconds,
ID 456, src 30808, dst 17943, status Complete, result count 171630, preprocessing time 0.007288 seconds, query time 0.012902 seconds,
ID 457, src 63517, dst 38081, status Complete, result count 16047, preprocessing time 0.005083 seconds, query time 0.005723 seconds,
ID 458, src 34019, dst 39744, status Complete, result count 261766, preprocessing time 0.006923 seconds, query time 0.016839 seconds,
ID 459, src 39950, dst 5402, status Complete, result count 1723878, preprocessing time 0.009758 seconds, query time 0.056698 seconds,
ID 460, src 38081, dst 13570, status Complete, result count 3603179, preprocessing time 0.011928 seconds, query time 0.103205 seconds,
ID 461, src 41744, dst 26838, status Complete, result count 114648, preprocessing time 0.007812 seconds, query time 0.012340 seconds,
ID 462, src 55272, dst 33141, status Complete, result count 3403, preprocessing time 0.003352 seconds, query time 0.003509 seconds,
ID 463, src 7616, dst 36213, status Complete, result count 1005423, preprocessing time 0.008747 seconds, query time 0.049176 seconds,
ID 464, src 34783, dst 18083, status Complete, result count 6360442, preprocessing time 0.009399 seconds, query time 0.166511 seconds,
ID 465, src 68731, dst 39941, status Complete, result count 499, preprocessing time 0.001529 seconds, query time 0.001556 seconds,
ID 466, src 30828, dst 25427, status Complete, result count 4606648, preprocessing time 0.012211 seconds, query time 0.140099 seconds,
ID 467, src 55079, dst 35660, status Complete, result count 19295, preprocessing time 0.005435 seconds, query time 0.006309 seconds,
ID 468, src 56512, dst 45885, status Complete, result count 15039, preprocessing time 0.004744 seconds, query time 0.005358 seconds,
ID 469, src 23035, dst 25917, status Complete, result count 5017898, preprocessing time 0.010685 seconds, query time 0.149387 seconds,
ID 470, src 28515, dst 67200, status Complete, result count 570, preprocessing time 0.002737 seconds, query time 0.002782 seconds,
