---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/unhot2hot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 18932, dst 4332, status Complete, result count 69291917, preprocessing time 0.019562 seconds, query time 1.538442 seconds,
ID 236, src 47685, dst 9639, status Complete, result count 3413575, preprocessing time 0.008861 seconds, query time 0.056556 seconds,
ID 237, src 51645, dst 13136, status Complete, result count 1, preprocessing time 0.000017 seconds, query time 0.000020 seconds,
ID 238, src 42650, dst 30388, status Complete, result count 32940, preprocessing time 0.006138 seconds, query time 0.007377 seconds,
ID 239, src 8015, dst 11600, status Complete, result count 130916482, preprocessing time 0.013195 seconds, query time 3.022237 seconds,
ID 240, src 40080, dst 8105, status Complete, result count 20889397, preprocessing time 0.013258 seconds, query time 0.268592 seconds,
ID 241, src 28758, dst 6656, status Complete, result count 21861055, preprocessing time 0.013076 seconds, query time 0.535413 seconds,
ID 242, src 47485, dst 8261, status Complete, result count 4922175, preprocessing time 0.012174 seconds, query time 0.119279 seconds,
ID 243, src 59664, dst 4435, status Complete, result count 6667384, preprocessing time 0.010509 seconds, query time 0.152514 seconds,
ID 244, src 8642, dst 3857, status Complete, result count 17018617, preprocessing time 0.011321 seconds, query time 0.365192 seconds,
ID 245, src 67469, dst 7636, status Complete, result count 955, preprocessing time 0.001379 seconds, query time 0.001412 seconds,
ID 246, src 37295, dst 1713, status Complete, result count 6113444, preprocessing time 0.008590 seconds, query time 0.103801 seconds,
ID 247, src 65264, dst 4276, status Complete, result count 576103, preprocessing time 0.008740 seconds, query time 0.019098 seconds,
ID 248, src 74570, dst 18799, status Complete, result count 35021414, preprocessing time 0.011627 seconds, query time 0.806246 seconds,
ID 249, src 24415, dst 1264, status Complete, result count 88142988, preprocessing time 0.013626 seconds, query time 0.807129 seconds,
ID 250, src 36235, dst 9537, status Complete, result count 7492932, preprocessing time 0.012225 seconds, query time 0.192645 seconds,
ID 251, src 26336, dst 1532, status Complete, result count 686091386, preprocessing time 0.016175 seconds, query time 6.518249 seconds,
ID 252, src 47213, dst 4845, status Complete, result count 1128298, preprocessing time 0.012887 seconds, query time 0.038438 seconds,
ID 253, src 30834, dst 6625, status Complete, result count 38461113, preprocessing time 0.014596 seconds, query time 0.727834 seconds,
ID 254, src 39278, dst 1211, status Complete, result count 141435098, preprocessing time 0.014004 seconds, query time 2.494029 seconds,
ID 255, src 20408, dst 8694, status Complete, result count 11106288, preprocessing time 0.012773 seconds, query time 0.283023 seconds,
ID 256, src 58651, dst 3644, status Complete, result count 372660, preprocessing time 0.007466 seconds, query time 0.013426 seconds,
ID 257, src 37266, dst 22232, status Complete, result count 89924, preprocessing time 0.007160 seconds, query time 0.009857 seconds,
ID 258, src 68467, dst 24808, status Complete, result count 13947367, preprocessing time 0.011930 seconds, query time 0.367380 seconds,
ID 259, src 68591, dst 918, status Complete, result count 7675, preprocessing time 0.001850 seconds, query time 0.001892 seconds,
ID 260, src 10391, dst 242, status Complete, result count 108579287, preprocessing time 0.012429 seconds, query time 1.512200 seconds,
ID 261, src 8925, dst 6479, status Complete, result count 15772105, preprocessing time 0.012730 seconds, query time 0.393939 seconds,
ID 262, src 39572, dst 3101, status Complete, result count 47489595, preprocessing time 0.011900 seconds, query time 1.081584 seconds,
ID 263, src 22007, dst 9172, status Complete, result count 36004893, preprocessing time 0.013966 seconds, query time 0.618552 seconds,
ID 264, src 51014, dst 2312, status Complete, result count 14371045, preprocessing time 0.012446 seconds, query time 0.315647 seconds,
ID 265, src 62727, dst 1227, status Complete, result count 5610, preprocessing time 0.003261 seconds, query time 0.003408 seconds,
ID 266, src 45442, dst 11610, status Complete, result count 835426, preprocessing time 0.008951 seconds, query time 0.033344 seconds,
ID 267, src 42385, dst 7666, status Complete, result count 3414574, preprocessing time 0.011119 seconds, query time 0.098338 seconds,
ID 268, src 52797, dst 6852, status Complete, result count 75469, preprocessing time 0.006788 seconds, query time 0.008763 seconds,
ID 269, src 46620, dst 3688, status Complete, result count 14834173, preprocessing time 0.012563 seconds, query time 0.357768 seconds,
ID 270, src 73610, dst 2, status Complete, result count 2989853116, preprocessing time 0.017535 seconds, query time 15.347757 seconds,
ID 271, src 66920, dst 4454, status Complete, result count 479897, preprocessing time 0.009812 seconds, query time 0.016356 seconds,
ID 272, src 55500, dst 1757, status Complete, result count 8378721, preprocessing time 0.012837 seconds, query time 0.208751 seconds,
ID 273, src 43661, dst 7437, status Complete, result count 1, preprocessing time 0.000031 seconds, query time 0.000034 seconds,
ID 274, src 48434, dst 6653, status Complete, result count 11274526, preprocessing time 0.010237 seconds, query time 0.102503 seconds,
ID 275, src 16130, dst 17166, status Complete, result count 409427, preprocessing time 0.009790 seconds, query time 0.024659 seconds,
ID 276, src 64516, dst 4497, status Complete, result count 3217760, preprocessing time 0.010314 seconds, query time 0.081083 seconds,
ID 277, src 59458, dst 4673, status Complete, result count 200078, preprocessing time 0.009068 seconds, query time 0.014044 seconds,
ID 278, src 18905, dst 6494, status Complete, result count 48467276, preprocessing time 0.012268 seconds, query time 1.165732 seconds,
ID 279, src 69559, dst 10416, status Complete, result count 4834, preprocessing time 0.002774 seconds, query time 0.002881 seconds,
ID 280, src 19169, dst 15878, status Complete, result count 184826542, preprocessing time 0.014409 seconds, query time 4.269019 seconds,
ID 281, src 38917, dst 16739, status Complete, result count 376843, preprocessing time 0.010200 seconds, query time 0.019563 seconds,
ID 282, src 71674, dst 10387, status Complete, result count 64377, preprocessing time 0.008017 seconds, query time 0.010069 seconds,
ID 283, src 1091, dst 3333, status Complete, result count 1954491677, preprocessing time 0.016031 seconds, query time 29.283436 seconds,
ID 284, src 21474, dst 1674, status Complete, result count 1024550947, preprocessing time 0.018656 seconds, query time 21.300935 seconds,
ID 285, src 46071, dst 21616, status Complete, result count 2978743, preprocessing time 0.012305 seconds, query time 0.089433 seconds,
ID 286, src 25711, dst 10838, status Complete, result count 775459, preprocessing time 0.008380 seconds, query time 0.025143 seconds,
ID 287, src 50392, dst 4596, status Complete, result count 10322262, preprocessing time 0.012700 seconds, query time 0.212979 seconds,
ID 288, src 24807, dst 832, status Complete, result count 274022468, preprocessing time 0.016165 seconds, query time 4.696594 seconds,
ID 289, src 13891, dst 1046, status Complete, result count 40100109, preprocessing time 0.013346 seconds, query time 0.945626 seconds,
ID 290, src 5043, dst 20568, status Complete, result count 181406045, preprocessing time 0.015077 seconds, query time 3.507222 seconds,
ID 291, src 52652, dst 3866, status Complete, result count 151384, preprocessing time 0.008260 seconds, query time 0.010972 seconds,
ID 292, src 13137, dst 849, status Complete, result count 1253074011, preprocessing time 0.016961 seconds, query time 5.541208 seconds,
ID 293, src 44836, dst 4197, status Complete, result count 1067589, preprocessing time 0.007908 seconds, query time 0.030090 seconds,
ID 294, src 34094, dst 11765, status Complete, result count 13042370, preprocessing time 0.013313 seconds, query time 0.355096 seconds,
ID 295, src 51310, dst 514, status Complete, result count 34913, preprocessing time 0.004599 seconds, query time 0.005266 seconds,
ID 296, src 58786, dst 21982, status Complete, result count 1, preprocessing time 0.000007 seconds, query time 0.000009 seconds,
ID 297, src 31188, dst 4770, status Complete, result count 228115314, preprocessing time 0.014221 seconds, query time 3.748766 seconds,
ID 298, src 11123, dst 6169, status Complete, result count 519223052, preprocessing time 0.017698 seconds, query time 9.081565 seconds,
ID 299, src 38493, dst 3354, status Complete, result count 970012, preprocessing time 0.009732 seconds, query time 0.032746 seconds,
ID 300, src 16582, dst 6613, status Complete, result count 28542649, preprocessing time 0.013483 seconds, query time 0.613808 seconds,
ID 301, src 59755, dst 8205, status Complete, result count 83806, preprocessing time 0.008336 seconds, query time 0.010870 seconds,
ID 302, src 62911, dst 2798, status Complete, result count 206165, preprocessing time 0.005800 seconds, query time 0.008798 seconds,
ID 303, src 46693, dst 4800, status Complete, result count 27204, preprocessing time 0.004563 seconds, query time 0.005189 seconds,
ID 304, src 23123, dst 3120, status Complete, result count 161832583, preprocessing time 0.012402 seconds, query time 2.034218 seconds,
ID 305, src 26372, dst 3292, status Complete, result count 615000786, preprocessing time 0.018586 seconds, query time 8.632204 seconds,
ID 306, src 30794, dst 11052, status Complete, result count 44114949, preprocessing time 0.015353 seconds, query time 1.058306 seconds,
ID 307, src 16197, dst 21347, status Complete, result count 3967089, preprocessing time 0.013219 seconds, query time 0.131670 seconds,
ID 308, src 10805, dst 3162, status Complete, result count 3308248, preprocessing time 0.008899 seconds, query time 0.076610 seconds,
ID 309, src 40189, dst 32703, status Complete, result count 185184, preprocessing time 0.009301 seconds, query time 0.015489 seconds,
ID 310, src 39014, dst 1677, status Complete, result count 1275408, preprocessing time 0.007569 seconds, query time 0.028129 seconds,
ID 311, src 66963, dst 2944, status Complete, result count 35813, preprocessing time 0.004597 seconds, query time 0.005364 seconds,
ID 312, src 24448, dst 17901, status Complete, result count 27350608, preprocessing time 0.013341 seconds, query time 0.751794 seconds,
ID 313, src 47928, dst 19561, status Complete, result count 4094136, preprocessing time 0.013109 seconds, query time 0.127930 seconds,
ID 314, src 50035, dst 8219, status Complete, result count 5118937, preprocessing time 0.012585 seconds, query time 0.130454 seconds,
ID 315, src 42431, dst 11557, status Complete, result count 2558358, preprocessing time 0.012161 seconds, query time 0.075848 seconds,
ID 316, src 6278, dst 2231, status Complete, result count 1684111177, preprocessing time 0.017472 seconds, query time 18.368577 seconds,
ID 317, src 16438, dst 18010, status Complete, result count 2192098, preprocessing time 0.013695 seconds, query time 0.075437 seconds,
ID 318, src 16745, dst 21635, status Complete, result count 3656509, preprocessing time 0.010441 seconds, query time 0.105811 seconds,
ID 319, src 52906, dst 8655, status Complete, result count 21219668, preprocessing time 0.013396 seconds, query time 0.526519 seconds,
ID 320, src 12300, dst 4617, status Complete, result count 317279745, preprocessing time 0.018730 seconds, query time 7.157663 seconds,
ID 321, src 55328, dst 24682, status Complete, result count 232386, preprocessing time 0.010841 seconds, query time 0.016382 seconds,
ID 322, src 69812, dst 447, status Complete, result count 42207, preprocessing time 0.004379 seconds, query time 0.004627 seconds,
ID 323, src 63800, dst 2034, status Complete, result count 10403172, preprocessing time 0.010208 seconds, query time 0.076253 seconds,
ID 324, src 36956, dst 15402, status Complete, result count 11434603, preprocessing time 0.012117 seconds, query time 0.394793 seconds,
ID 325, src 36892, dst 5385, status Complete, result count 24389935, preprocessing time 0.012638 seconds, query time 0.566626 seconds,
ID 326, src 50201, dst 3676, status Complete, result count 492504, preprocessing time 0.009738 seconds, query time 0.020466 seconds,
ID 327, src 10332, dst 1775, status Complete, result count 432294641, preprocessing time 0.017334 seconds, query time 9.594059 seconds,
ID 328, src 48100, dst 13434, status Complete, result count 6049068, preprocessing time 0.013883 seconds, query time 0.150958 seconds,
ID 329, src 51989, dst 18544, status Complete, result count 720026, preprocessing time 0.009424 seconds, query time 0.025920 seconds,
ID 330, src 48789, dst 3968, status Complete, result count 1575999, preprocessing time 0.010625 seconds, query time 0.047095 seconds,
ID 331, src 12434, dst 2190, status Complete, result count 287961017, preprocessing time 0.014919 seconds, query time 6.885762 seconds,
ID 332, src 64090, dst 5962, status Complete, result count 263139, preprocessing time 0.009216 seconds, query time 0.015531 seconds,
ID 333, src 40982, dst 3089, status Complete, result count 45485852, preprocessing time 0.014675 seconds, query time 1.072043 seconds,
ID 334, src 58364, dst 19221, status Complete, result count 24227, preprocessing time 0.005821 seconds, query time 0.006501 seconds,
ID 335, src 29236, dst 656, status Complete, result count 255019160, preprocessing time 0.016455 seconds, query time 4.075178 seconds,
ID 336, src 50531, dst 16537, status Complete, result count 1821377, preprocessing time 0.013346 seconds, query time 0.055878 seconds,
ID 337, src 36432, dst 22003, status Complete, result count 11807621, preprocessing time 0.012752 seconds, query time 0.362380 seconds,
ID 338, src 9813, dst 7198, status Complete, result count 34636328, preprocessing time 0.012578 seconds, query time 0.949173 seconds,
ID 339, src 57804, dst 5499, status Complete, result count 649851, preprocessing time 0.009542 seconds, query time 0.023629 seconds,
ID 340, src 26695, dst 3895, status Complete, result count 10656967, preprocessing time 0.012136 seconds, query time 0.288905 seconds,
ID 341, src 8877, dst 11544, status Complete, result count 24831747, preprocessing time 0.012256 seconds, query time 0.649159 seconds,
ID 342, src 5296, dst 4907, status Complete, result count 215568177, preprocessing time 0.014284 seconds, query time 4.791982 seconds,
ID 343, src 9924, dst 2033, status Complete, result count 54580076, preprocessing time 0.012719 seconds, query time 0.501428 seconds,
ID 344, src 13915, dst 4095, status Complete, result count 112125252, preprocessing time 0.014612 seconds, query time 2.583021 seconds,
ID 345, src 51989, dst 23234, status Complete, result count 422764, preprocessing time 0.010781 seconds, query time 0.020372 seconds,
ID 346, src 31763, dst 11143, status Complete, result count 2, preprocessing time 0.000018 seconds, query time 0.000021 seconds,
ID 347, src 37904, dst 1612, status Complete, result count 23412, preprocessing time 0.005641 seconds, query time 0.006308 seconds,
ID 348, src 64608, dst 7398, status Complete, result count 23913, preprocessing time 0.004696 seconds, query time 0.005296 seconds,
ID 349, src 50543, dst 1733, status Complete, result count 271595, preprocessing time 0.009288 seconds, query time 0.019340 seconds,
ID 350, src 22655, dst 3172, status Complete, result count 94852358, preprocessing time 0.013558 seconds, query time 1.599765 seconds,
ID 351, src 60943, dst 6729, status Complete, result count 6404466, preprocessing time 0.012953 seconds, query time 0.133920 seconds,
ID 352, src 16673, dst 537, status Complete, result count 249434048, preprocessing time 0.013206 seconds, query time 5.481596 seconds,
ID 353, src 58399, dst 3549, status Complete, result count 4933214, preprocessing time 0.010886 seconds, query time 0.096454 seconds,
ID 354, src 7855, dst 1370, status Complete, result count 949700745, preprocessing time 0.016638 seconds, query time 11.144714 seconds,
ID 355, src 28089, dst 4051, status Complete, result count 74869297, preprocessing time 0.018362 seconds, query time 0.996197 seconds,
ID 356, src 35070, dst 659, status Complete, result count 331745922, preprocessing time 0.018225 seconds, query time 6.204627 seconds,
ID 357, src 10714, dst 2341, status Complete, result count 124322690, preprocessing time 0.014541 seconds, query time 1.835400 seconds,
ID 358, src 63751, dst 5586, status Complete, result count 107926057, preprocessing time 0.015727 seconds, query time 2.538079 seconds,
ID 359, src 7004, dst 6075, status Complete, result count 108625767, preprocessing time 0.014717 seconds, query time 2.469657 seconds,
ID 360, src 14669, dst 8776, status Complete, result count 45263207, preprocessing time 0.014197 seconds, query time 0.917536 seconds,
ID 361, src 49873, dst 13029, status Complete, result count 2657582, preprocessing time 0.012586 seconds, query time 0.078615 seconds,
ID 362, src 3171, dst 7454, status Complete, result count 69620823, preprocessing time 0.012368 seconds, query time 1.563337 seconds,
ID 363, src 2347, dst 2192, status Complete, result count 7163512, preprocessing time 0.011596 seconds, query time 0.228595 seconds,
ID 364, src 14313, dst 2548, status Complete, result count 1329349241, preprocessing time 0.018108 seconds, query time 19.930801 seconds,
ID 365, src 6311, dst 21995, status Complete, result count 51747527, preprocessing time 0.017189 seconds, query time 1.343039 seconds,
ID 366, src 22863, dst 24577, status Complete, result count 2688930, preprocessing time 0.012116 seconds, query time 0.050422 seconds,
ID 367, src 61312, dst 19781, status Complete, result count 120563, preprocessing time 0.008080 seconds, query time 0.011721 seconds,
ID 368, src 16335, dst 987, status Complete, result count 94848890, preprocessing time 0.013246 seconds, query time 1.926387 seconds,
ID 369, src 55531, dst 3649, status Complete, result count 597645, preprocessing time 0.008152 seconds, query time 0.021068 seconds,
ID 370, src 36360, dst 6417, status Complete, result count 5179077, preprocessing time 0.011235 seconds, query time 0.128892 seconds,
ID 371, src 4139, dst 4516, status Complete, result count 1070666, preprocessing time 0.009505 seconds, query time 0.047351 seconds,
ID 372, src 34005, dst 1132, status Complete, result count 23129188, preprocessing time 0.011340 seconds, query time 0.531856 seconds,
ID 373, src 46418, dst 994, status Complete, result count 62276960, preprocessing time 0.011730 seconds, query time 0.425003 seconds,
ID 374, src 34427, dst 12255, status Complete, result count 1783266, preprocessing time 0.010227 seconds, query time 0.050948 seconds,
ID 375, src 41722, dst 22772, status Complete, result count 150377, preprocessing time 0.008284 seconds, query time 0.012902 seconds,
ID 376, src 70441, dst 8154, status Complete, result count 34671, preprocessing time 0.005073 seconds, query time 0.005617 seconds,
ID 377, src 17196, dst 9846, status Complete, result count 19147893, preprocessing time 0.012033 seconds, query time 0.446084 seconds,
ID 378, src 6481, dst 1176, status Complete, result count 923109005, preprocessing time 0.016245 seconds, query time 13.420088 seconds,
ID 379, src 22904, dst 10314, status Complete, result count 1889656, preprocessing time 0.012001 seconds, query time 0.046861 seconds,
ID 380, src 72153, dst 5204, status Complete, result count 222703008, preprocessing time 0.015184 seconds, query time 5.054035 seconds,
ID 381, src 33344, dst 8734, status Complete, result count 342741761, preprocessing time 0.019339 seconds, query time 7.624195 seconds,
ID 382, src 67104, dst 3, status Complete, result count 254696, preprocessing time 0.008354 seconds, query time 0.012045 seconds,
ID 383, src 73050, dst 10939, status Complete, result count 145191991, preprocessing time 0.015143 seconds, query time 3.070978 seconds,
ID 384, src 6363, dst 4031, status Complete, result count 75499004, preprocessing time 0.014220 seconds, query time 1.662639 seconds,
ID 385, src 55564, dst 19387, status Complete, result count 102985, preprocessing time 0.009075 seconds, query time 0.011923 seconds,
ID 386, src 7998, dst 23031, status Complete, result count 57039237, preprocessing time 0.013801 seconds, query time 1.197200 seconds,
ID 387, src 52929, dst 2909, status Complete, result count 8168895, preprocessing time 0.012770 seconds, query time 0.156706 seconds,
ID 388, src 5809, dst 9300, status Complete, result count 606634106, preprocessing time 0.017216 seconds, query time 13.342004 seconds,
ID 389, src 50552, dst 1006, status Complete, result count 7251426, preprocessing time 0.011723 seconds, query time 0.113582 seconds,
ID 390, src 34969, dst 4527, status Complete, result count 4206552, preprocessing time 0.010923 seconds, query time 0.097817 seconds,
ID 391, src 64040, dst 2766, status Complete, result count 206583, preprocessing time 0.008762 seconds, query time 0.013800 seconds,
ID 392, src 51108, dst 6672, status Complete, result count 762225, preprocessing time 0.010538 seconds, query time 0.032125 seconds,
ID 393, src 50378, dst 7312, status Complete, result count 1079490, preprocessing time 0.009816 seconds, query time 0.035355 seconds,
ID 394, src 62091, dst 2425, status Complete, result count 385529, preprocessing time 0.007641 seconds, query time 0.015380 seconds,
ID 395, src 15475, dst 59, status Complete, result count 1707423040, preprocessing time 0.016327 seconds, query time 7.775451 seconds,
ID 396, src 7826, dst 4336, status Complete, result count 11260276, preprocessing time 0.015711 seconds, query time 0.279592 seconds,
ID 397, src 10433, dst 4182, status Complete, result count 38912918, preprocessing time 0.016016 seconds, query time 0.826116 seconds,
ID 398, src 29699, dst 6115, status Complete, result count 4296259, preprocessing time 0.011089 seconds, query time 0.097548 seconds,
ID 399, src 28578, dst 2201, status Complete, result count 352347994, preprocessing time 0.015114 seconds, query time 2.983819 seconds,
ID 400, src 55868, dst 18008, status Complete, result count 298129, preprocessing time 0.011561 seconds, query time 0.019850 seconds,
ID 401, src 23371, dst 2493, status Complete, result count 106369715, preprocessing time 0.014956 seconds, query time 1.898219 seconds,
ID 402, src 70422, dst 4490, status Complete, result count 17, preprocessing time 0.000056 seconds, query time 0.000066 seconds,
ID 403, src 69070, dst 234, status Complete, result count 28636625, preprocessing time 0.014183 seconds, query time 0.348116 seconds,
ID 404, src 44560, dst 20540, status Complete, result count 207371, preprocessing time 0.009955 seconds, query time 0.015959 seconds,
ID 405, src 18632, dst 3225, status Complete, result count 38386453, preprocessing time 0.013303 seconds, query time 0.879928 seconds,
ID 406, src 26434, dst 6626, status Complete, result count 4287322, preprocessing time 0.011220 seconds, query time 0.111674 seconds,
ID 407, src 65148, dst 13091, status Complete, result count 194112, preprocessing time 0.009429 seconds, query time 0.014419 seconds,
ID 408, src 1927, dst 18007, status Complete, result count 12598922, preprocessing time 0.011605 seconds, query time 0.342093 seconds,
ID 409, src 29853, dst 1262, status Complete, result count 46130716, preprocessing time 0.012966 seconds, query time 0.556755 seconds,
ID 410, src 6920, dst 466, status Complete, result count 225467081, preprocessing time 0.014308 seconds, query time 3.750651 seconds,
ID 411, src 60757, dst 6701, status Complete, result count 465815, preprocessing time 0.008449 seconds, query time 0.019408 seconds,
ID 412, src 5152, dst 27592, status Complete, result count 5983230, preprocessing time 0.010868 seconds, query time 0.126561 seconds,
ID 413, src 49074, dst 4618, status Complete, result count 3240873, preprocessing time 0.011319 seconds, query time 0.083652 seconds,
ID 414, src 36890, dst 15795, status Complete, result count 4851177, preprocessing time 0.011854 seconds, query time 0.131272 seconds,
ID 415, src 12314, dst 1402, status Complete, result count 366068265, preprocessing time 0.016837 seconds, query time 5.374014 seconds,
ID 416, src 65757, dst 572, status Complete, result count 64022, preprocessing time 0.005332 seconds, query time 0.006794 seconds,
ID 417, src 14216, dst 12299, status Complete, result count 61682171, preprocessing time 0.013408 seconds, query time 1.284135 seconds,
ID 418, src 9233, dst 2799, status Complete, result count 49426823, preprocessing time 0.013693 seconds, query time 1.247604 seconds,
ID 419, src 49819, dst 1903, status Complete, result count 156448708, preprocessing time 0.015068 seconds, query time 0.862574 seconds,
ID 420, src 9876, dst 7178, status Complete, result count 274401328, preprocessing time 0.017883 seconds, query time 5.367520 seconds,
ID 421, src 48965, dst 4578, status Complete, result count 2040106, preprocessing time 0.011371 seconds, query time 0.056439 seconds,
ID 422, src 8080, dst 6447, status Complete, result count 24118927, preprocessing time 0.013457 seconds, query time 0.689554 seconds,
ID 423, src 33003, dst 20396, status Complete, result count 58453405, preprocessing time 0.015077 seconds, query time 1.296052 seconds,
ID 424, src 65921, dst 8514, status Complete, result count 1922, preprocessing time 0.002363 seconds, query time 0.002418 seconds,
ID 425, src 60249, dst 2766, status Complete, result count 451751, preprocessing time 0.010520 seconds, query time 0.022104 seconds,
ID 426, src 71423, dst 3173, status Complete, result count 771185179, preprocessing time 0.016694 seconds, query time 9.975047 seconds,
ID 427, src 2887, dst 6874, status Complete, result count 173523674, preprocessing time 0.016951 seconds, query time 4.100046 seconds,
ID 428, src 56535, dst 15766, status Complete, result count 252217, preprocessing time 0.009063 seconds, query time 0.015171 seconds,
ID 429, src 27147, dst 2084, status Complete, result count 3889390, preprocessing time 0.009369 seconds, query time 0.050243 seconds,
ID 430, src 48917, dst 7719, status Complete, result count 3151596, preprocessing time 0.010481 seconds, query time 0.085223 seconds,
ID 431, src 56122, dst 4451, status Complete, result count 3282437, preprocessing time 0.010836 seconds, query time 0.071267 seconds,
ID 432, src 21741, dst 2430, status Complete, result count 122196338, preprocessing time 0.013830 seconds, query time 2.033837 seconds,
ID 433, src 29568, dst 1654, status Complete, result count 49228271, preprocessing time 0.014424 seconds, query time 0.978681 seconds,
ID 434, src 47356, dst 4570, status Complete, result count 22043, preprocessing time 0.004324 seconds, query time 0.004792 seconds,
ID 435, src 17820, dst 1029, status Complete, result count 16968817276, preprocessing time 0.020384 seconds, query time 73.518598 seconds,
ID 436, src 12495, dst 14890, status Complete, result count 45125609, preprocessing time 0.015657 seconds, query time 1.113186 seconds,
ID 437, src 14388, dst 7913, status Complete, result count 118544052, preprocessing time 0.017565 seconds, query time 2.824463 seconds,
ID 438, src 44266, dst 2608, status Complete, result count 3840021, preprocessing time 0.014445 seconds, query time 0.094720 seconds,
ID 439, src 59523, dst 5305, status Complete, result count 110646, preprocessing time 0.008523 seconds, query time 0.011896 seconds,
ID 440, src 21412, dst 6215, status Complete, result count 26049105, preprocessing time 0.012462 seconds, query time 0.644353 seconds,
ID 441, src 41228, dst 2253, status Complete, result count 2805695, preprocessing time 0.009961 seconds, query time 0.070596 seconds,
ID 442, src 45445, dst 16810, status Complete, result count 4433625, preprocessing time 0.010180 seconds, query time 0.120881 seconds,
ID 443, src 14913, dst 3778, status Complete, result count 4207881, preprocessing time 0.010288 seconds, query time 0.108794 seconds,
ID 444, src 32433, dst 43, status Complete, result count 564998167, preprocessing time 0.016640 seconds, query time 2.615841 seconds,
ID 445, src 19112, dst 21120, status Complete, result count 30247962, preprocessing time 0.015359 seconds, query time 0.862891 seconds,
ID 446, src 14393, dst 16028, status Complete, result count 307584983, preprocessing time 0.017495 seconds, query time 6.970663 seconds,
ID 447, src 47965, dst 1815, status Complete, result count 6249523, preprocessing time 0.012868 seconds, query time 0.055263 seconds,
ID 448, src 43680, dst 7437, status Complete, result count 1, preprocessing time 0.000015 seconds, query time 0.000019 seconds,
ID 449, src 24510, dst 3992, status Complete, result count 44853473, preprocessing time 0.014315 seconds, query time 1.010869 seconds,
ID 450, src 16320, dst 5761, status Complete, result count 604847835, preprocessing time 0.017710 seconds, query time 11.514779 seconds,
ID 451, src 12027, dst 1618, status Complete, result count 371151031, preprocessing time 0.020565 seconds, query time 5.158882 seconds,
ID 452, src 8452, dst 3359, status Complete, result count 88242130, preprocessing time 0.016619 seconds, query time 2.133205 seconds,
ID 453, src 31432, dst 1572, status Complete, result count 498179158, preprocessing time 0.017697 seconds, query time 4.333262 seconds,
ID 454, src 9902, dst 7488, status Complete, result count 134006580, preprocessing time 0.015027 seconds, query time 2.758440 seconds,
ID 455, src 25312, dst 1610, status Complete, result count 7022761, preprocessing time 0.012810 seconds, query time 0.176314 seconds,
ID 456, src 58840, dst 7522, status Complete, result count 435726, preprocessing time 0.010435 seconds, query time 0.019969 seconds,
ID 457, src 15244, dst 3089, status Complete, result count 485522784, preprocessing time 0.016969 seconds, query time 11.485369 seconds,
ID 458, src 17858, dst 1286, status Complete, result count 1281182, preprocessing time 0.011793 seconds, query time 0.041964 seconds,
ID 459, src 14262, dst 2178, status Complete, result count 55175096, preprocessing time 0.014438 seconds, query time 1.252079 seconds,
ID 460, src 60037, dst 27982, status Complete, result count 26517, preprocessing time 0.007176 seconds, query time 0.007944 seconds,
ID 461, src 62144, dst 9537, status Complete, result count 49204, preprocessing time 0.006439 seconds, query time 0.007669 seconds,
ID 462, src 18214, dst 5199, status Complete, result count 76687255, preprocessing time 0.013608 seconds, query time 0.632216 seconds,
ID 463, src 36287, dst 15941, status Complete, result count 19964006, preprocessing time 0.015138 seconds, query time 0.430652 seconds,
ID 464, src 35200, dst 1899, status Complete, result count 78380043, preprocessing time 0.015508 seconds, query time 0.882422 seconds,
ID 465, src 16876, dst 14478, status Complete, result count 25459337, preprocessing time 0.013320 seconds, query time 0.609245 seconds,
ID 466, src 46306, dst 6561, status Complete, result count 7617367, preprocessing time 0.010266 seconds, query time 0.103112 seconds,
ID 467, src 71857, dst 8789, status Complete, result count 2855798, preprocessing time 0.010519 seconds, query time 0.057824 seconds,
ID 468, src 42665, dst 1658, status Complete, result count 175446607, preprocessing time 0.016097 seconds, query time 2.019265 seconds,
ID 469, src 3315, dst 4898, status Complete, result count 399200366, preprocessing time 0.017787 seconds, query time 9.612358 seconds,
ID 470, src 59246, dst 4618, status Complete, result count 216646, preprocessing time 0.010438 seconds, query time 0.015393 seconds,
ID 471, src 8964, dst 343, status Complete, result count 155017248, preprocessing time 0.018009 seconds, query time 3.025590 seconds,
ID 472, src 22178, dst 999, status Complete, result count 2003495884, preprocessing time 0.022111 seconds, query time 20.752907 seconds,
ID 473, src 46063, dst 19332, status Complete, result count 2956124, preprocessing time 0.012205 seconds, query time 0.101533 seconds,
ID 474, src 2399, dst 18356, status Complete, result count 13125155, preprocessing time 0.010878 seconds, query time 0.353593 seconds,
ID 475, src 2555, dst 8694, status Complete, result count 256916522, preprocessing time 0.014520 seconds, query time 6.180967 seconds,
ID 476, src 56244, dst 2227, status Complete, result count 1580918, preprocessing time 0.011319 seconds, query time 0.019530 seconds,
ID 477, src 19006, dst 18867, status Complete, result count 22838685, preprocessing time 0.011979 seconds, query time 0.612198 seconds,
ID 478, src 57547, dst 2895, status Complete, result count 81239, preprocessing time 0.005329 seconds, query time 0.007096 seconds,
