---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/hot2unhot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 5011, dst 42727, status Complete, result count 15345153, preprocessing time 0.017236 seconds, query time 0.587753 seconds,
ID 236, src 24574, dst 48010, status Complete, result count 87610, preprocessing time 0.007709 seconds, query time 0.012080 seconds,
ID 237, src 6996, dst 73567, status Complete, result count 33426916, preprocessing time 0.012780 seconds, query time 1.066828 seconds,
ID 238, src 10702, dst 10067, status Complete, result count 583911, preprocessing time 0.010766 seconds, query time 0.037049 seconds,
ID 239, src 2157, dst 66430, status Complete, result count 607975, preprocessing time 0.009740 seconds, query time 0.042997 seconds,
ID 240, src 27995, dst 48553, status Complete, result count 616599, preprocessing time 0.009307 seconds, query time 0.034163 seconds,
ID 241, src 6951, dst 72263, status Complete, result count 78917317, preprocessing time 0.016497 seconds, query time 2.956364 seconds,
ID 242, src 5513, dst 48691, status Complete, result count 503229, preprocessing time 0.011899 seconds, query time 0.036324 seconds,
ID 243, src 1560, dst 37988, status Complete, result count 20937373, preprocessing time 0.014742 seconds, query time 0.808471 seconds,
ID 244, src 1614, dst 13479, status Complete, result count 17135747, preprocessing time 0.014557 seconds, query time 0.669598 seconds,
ID 245, src 4963, dst 6600, status Complete, result count 43382759, preprocessing time 0.015961 seconds, query time 1.708352 seconds,
ID 246, src 8740, dst 59269, status Complete, result count 1216426, preprocessing time 0.013211 seconds, query time 0.077398 seconds,
ID 247, src 1950, dst 19715, status Complete, result count 32360854, preprocessing time 0.013408 seconds, query time 0.814688 seconds,
ID 248, src 20097, dst 22521, status Complete, result count 13201355, preprocessing time 0.013286 seconds, query time 0.519236 seconds,
ID 249, src 9284, dst 37403, status Complete, result count 38372564, preprocessing time 0.013150 seconds, query time 1.036450 seconds,
ID 250, src 14649, dst 27021, status Complete, result count 19446683, preprocessing time 0.013624 seconds, query time 0.561995 seconds,
ID 251, src 4119, dst 6353, status Complete, result count 4351553, preprocessing time 0.011598 seconds, query time 0.199536 seconds,
ID 252, src 20123, dst 52101, status Complete, result count 253246, preprocessing time 0.009581 seconds, query time 0.022248 seconds,
ID 253, src 20842, dst 49966, status Complete, result count 295587, preprocessing time 0.007220 seconds, query time 0.021794 seconds,
ID 254, src 5627, dst 65036, status Complete, result count 1942962, preprocessing time 0.011461 seconds, query time 0.095198 seconds,
ID 255, src 568, dst 46731, status Complete, result count 1628078, preprocessing time 0.011279 seconds, query time 0.084403 seconds,
ID 256, src 12868, dst 7029, status Complete, result count 17868478, preprocessing time 0.012906 seconds, query time 0.694618 seconds,
ID 257, src 7806, dst 54552, status Complete, result count 1130, preprocessing time 0.002881 seconds, query time 0.002963 seconds,
ID 258, src 4421, dst 12478, status Complete, result count 276166867, preprocessing time 0.014892 seconds, query time 7.401823 seconds,
ID 259, src 6624, dst 72624, status Complete, result count 33083469, preprocessing time 0.017762 seconds, query time 1.388080 seconds,
ID 260, src 12609, dst 28068, status Complete, result count 10647146, preprocessing time 0.013098 seconds, query time 0.393845 seconds,
ID 261, src 147, dst 19884, status Complete, result count 40999084, preprocessing time 0.015922 seconds, query time 1.522996 seconds,
ID 262, src 3721, dst 12069, status Complete, result count 229319134, preprocessing time 0.013625 seconds, query time 5.866217 seconds,
ID 263, src 25895, dst 72311, status Complete, result count 5518484, preprocessing time 0.012615 seconds, query time 0.162618 seconds,
ID 264, src 24134, dst 32237, status Complete, result count 3328367, preprocessing time 0.013446 seconds, query time 0.145357 seconds,
ID 265, src 3057, dst 62282, status Complete, result count 530313, preprocessing time 0.009223 seconds, query time 0.035539 seconds,
ID 266, src 22015, dst 57320, status Complete, result count 9617, preprocessing time 0.004236 seconds, query time 0.004778 seconds,
ID 267, src 2232, dst 16662, status Complete, result count 2136336240, preprocessing time 0.018360 seconds, query time 53.345113 seconds,
ID 268, src 8344, dst 72394, status Complete, result count 321014276, preprocessing time 0.019155 seconds, query time 8.792444 seconds,
ID 269, src 3092, dst 33023, status Complete, result count 33071657, preprocessing time 0.014780 seconds, query time 1.450426 seconds,
ID 270, src 23734, dst 23397, status Complete, result count 1476359, preprocessing time 0.012314 seconds, query time 0.065543 seconds,
ID 271, src 8395, dst 17637, status Complete, result count 309541, preprocessing time 0.007951 seconds, query time 0.019976 seconds,
ID 272, src 11755, dst 56405, status Complete, result count 67273, preprocessing time 0.007424 seconds, query time 0.010961 seconds,
ID 273, src 6493, dst 20145, status Complete, result count 87368548, preprocessing time 0.014870 seconds, query time 2.573387 seconds,
ID 274, src 21384, dst 8176, status Complete, result count 15145812, preprocessing time 0.015504 seconds, query time 0.441813 seconds,
ID 275, src 10840, dst 19188, status Complete, result count 113364230, preprocessing time 0.016740 seconds, query time 2.908112 seconds,
ID 276, src 5916, dst 21300, status Complete, result count 13952348, preprocessing time 0.015901 seconds, query time 0.572220 seconds,
ID 277, src 10763, dst 10232, status Complete, result count 123174753, preprocessing time 0.015098 seconds, query time 3.010971 seconds,
ID 278, src 2514, dst 16378, status Complete, result count 115051076, preprocessing time 0.017713 seconds, query time 4.093619 seconds,
ID 279, src 3306, dst 60356, status Complete, result count 2906374, preprocessing time 0.013940 seconds, query time 0.148924 seconds,
ID 280, src 19809, dst 53266, status Complete, result count 29118, preprocessing time 0.007398 seconds, query time 0.009120 seconds,
ID 281, src 1788, dst 19814, status Complete, result count 5991866, preprocessing time 0.012423 seconds, query time 0.164703 seconds,
ID 282, src 9326, dst 67663, status Complete, result count 74226, preprocessing time 0.007375 seconds, query time 0.011918 seconds,
ID 283, src 18790, dst 15109, status Complete, result count 35059192, preprocessing time 0.012336 seconds, query time 0.850708 seconds,
ID 284, src 8662, dst 40301, status Complete, result count 3270544, preprocessing time 0.012741 seconds, query time 0.147868 seconds,
ID 285, src 12581, dst 16673, status Complete, result count 27640702, preprocessing time 0.012679 seconds, query time 0.687651 seconds,
ID 286, src 5837, dst 54207, status Complete, result count 3470636, preprocessing time 0.012275 seconds, query time 0.164210 seconds,
ID 287, src 8541, dst 50376, status Complete, result count 531245, preprocessing time 0.009327 seconds, query time 0.039146 seconds,
ID 288, src 3184, dst 71558, status Complete, result count 4702220, preprocessing time 0.009765 seconds, query time 0.208628 seconds,
ID 289, src 134, dst 73774, status Complete, result count 76140563, preprocessing time 0.012565 seconds, query time 2.083110 seconds,
ID 290, src 2157, dst 45642, status Complete, result count 9201867, preprocessing time 0.011788 seconds, query time 0.392047 seconds,
ID 291, src 4538, dst 66511, status Complete, result count 7538659, preprocessing time 0.012608 seconds, query time 0.329421 seconds,
ID 292, src 1738, dst 35732, status Complete, result count 46672981, preprocessing time 0.013434 seconds, query time 1.732173 seconds,
ID 293, src 2539, dst 39447, status Complete, result count 3763717, preprocessing time 0.010270 seconds, query time 0.161886 seconds,
ID 294, src 7496, dst 65272, status Complete, result count 161134, preprocessing time 0.008197 seconds, query time 0.016699 seconds,
ID 295, src 2351, dst 58449, status Complete, result count 247220, preprocessing time 0.008797 seconds, query time 0.023477 seconds,
ID 296, src 500, dst 14597, status Complete, result count 125385435, preprocessing time 0.014457 seconds, query time 4.626603 seconds,
ID 297, src 22345, dst 42254, status Complete, result count 1364193, preprocessing time 0.013826 seconds, query time 0.067164 seconds,
ID 298, src 9124, dst 36510, status Complete, result count 1945114, preprocessing time 0.010883 seconds, query time 0.093210 seconds,
ID 299, src 19889, dst 30568, status Complete, result count 8321768, preprocessing time 0.012096 seconds, query time 0.346240 seconds,
ID 300, src 62, dst 59212, status Complete, result count 8115298, preprocessing time 0.013014 seconds, query time 0.330455 seconds,
ID 301, src 686, dst 52578, status Complete, result count 2099936, preprocessing time 0.012572 seconds, query time 0.114535 seconds,
ID 302, src 15669, dst 71583, status Complete, result count 57695014, preprocessing time 0.013745 seconds, query time 1.600877 seconds,
ID 303, src 53, dst 9348, status Complete, result count 163246194, preprocessing time 0.013373 seconds, query time 4.565825 seconds,
ID 304, src 6952, dst 67244, status Complete, result count 47037, preprocessing time 0.008441 seconds, query time 0.011400 seconds,
ID 305, src 5431, dst 9032, status Complete, result count 92789090, preprocessing time 0.013797 seconds, query time 2.730248 seconds,
ID 306, src 5754, dst 53170, status Complete, result count 87376398, preprocessing time 0.014068 seconds, query time 2.234674 seconds,
ID 307, src 10306, dst 34797, status Complete, result count 177878347, preprocessing time 0.016079 seconds, query time 5.129502 seconds,
ID 308, src 20418, dst 21134, status Complete, result count 87947, preprocessing time 0.009034 seconds, query time 0.012145 seconds,
ID 309, src 16382, dst 34935, status Complete, result count 2716963, preprocessing time 0.013559 seconds, query time 0.112132 seconds,
ID 310, src 11968, dst 22931, status Complete, result count 2421796, preprocessing time 0.011699 seconds, query time 0.106902 seconds,
ID 311, src 1177, dst 34416, status Complete, result count 540821, preprocessing time 0.007607 seconds, query time 0.036720 seconds,
ID 312, src 9077, dst 23901, status Complete, result count 10622322, preprocessing time 0.012708 seconds, query time 0.407501 seconds,
ID 313, src 28282, dst 11934, status Complete, result count 80363557, preprocessing time 0.014342 seconds, query time 2.057810 seconds,
ID 314, src 6319, dst 31550, status Complete, result count 69791838, preprocessing time 0.017923 seconds, query time 2.084705 seconds,
ID 315, src 4425, dst 25675, status Complete, result count 10235316, preprocessing time 0.015248 seconds, query time 0.353892 seconds,
ID 316, src 8683, dst 49144, status Complete, result count 5552774, preprocessing time 0.011789 seconds, query time 0.235439 seconds,
ID 317, src 3004, dst 15620, status Complete, result count 128052735, preprocessing time 0.014321 seconds, query time 4.006390 seconds,
ID 318, src 19999, dst 30043, status Complete, result count 33722465, preprocessing time 0.013889 seconds, query time 0.922889 seconds,
ID 319, src 1700, dst 13573, status Complete, result count 99620810, preprocessing time 0.014308 seconds, query time 2.702806 seconds,
ID 320, src 20347, dst 35571, status Complete, result count 1409161, preprocessing time 0.012003 seconds, query time 0.065953 seconds,
ID 321, src 293, dst 39435, status Complete, result count 41239469, preprocessing time 0.012196 seconds, query time 1.528844 seconds,
ID 322, src 3269, dst 17627, status Complete, result count 11579331, preprocessing time 0.012108 seconds, query time 0.449686 seconds,
ID 323, src 28126, dst 49321, status Complete, result count 208824, preprocessing time 0.008574 seconds, query time 0.016449 seconds,
ID 324, src 14948, dst 13242, status Complete, result count 83837, preprocessing time 0.007374 seconds, query time 0.012148 seconds,
ID 325, src 12249, dst 2567, status Complete, result count 9928785, preprocessing time 0.011354 seconds, query time 0.396041 seconds,
ID 326, src 5288, dst 48937, status Complete, result count 54790802, preprocessing time 0.012804 seconds, query time 1.531621 seconds,
ID 327, src 1324, dst 53715, status Complete, result count 69694176, preprocessing time 0.014820 seconds, query time 2.464205 seconds,
ID 328, src 10646, dst 72680, status Complete, result count 1571741, preprocessing time 0.011737 seconds, query time 0.072563 seconds,
ID 329, src 3282, dst 56290, status Complete, result count 3668227, preprocessing time 0.011793 seconds, query time 0.163668 seconds,
ID 330, src 13166, dst 67031, status Complete, result count 13023, preprocessing time 0.004910 seconds, query time 0.005697 seconds,
ID 331, src 6792, dst 54218, status Complete, result count 10992262, preprocessing time 0.011992 seconds, query time 0.436537 seconds,
ID 332, src 19280, dst 57292, status Complete, result count 1480544, preprocessing time 0.010355 seconds, query time 0.071521 seconds,
ID 333, src 674, dst 69813, status Complete, result count 445522, preprocessing time 0.007795 seconds, query time 0.031234 seconds,
ID 334, src 1904, dst 65564, status Complete, result count 154397, preprocessing time 0.007943 seconds, query time 0.016866 seconds,
ID 335, src 8707, dst 11105, status Complete, result count 82290044, preprocessing time 0.014467 seconds, query time 2.175581 seconds,
ID 336, src 9629, dst 41844, status Complete, result count 2429839, preprocessing time 0.012805 seconds, query time 0.114311 seconds,
ID 337, src 999, dst 42379, status Complete, result count 9859178, preprocessing time 0.011681 seconds, query time 0.395612 seconds,
ID 338, src 3672, dst 28545, status Complete, result count 542622, preprocessing time 0.008786 seconds, query time 0.032639 seconds,
ID 339, src 1085, dst 67147, status Complete, result count 126629, preprocessing time 0.006690 seconds, query time 0.014360 seconds,
ID 340, src 22381, dst 59005, status Complete, result count 1, preprocessing time 0.000009 seconds, query time 0.000012 seconds,
ID 341, src 2322, dst 29664, status Complete, result count 357390, preprocessing time 0.007421 seconds, query time 0.027035 seconds,
ID 342, src 5993, dst 54239, status Complete, result count 458381, preprocessing time 0.010376 seconds, query time 0.029331 seconds,
ID 343, src 8335, dst 67920, status Complete, result count 19499, preprocessing time 0.005632 seconds, query time 0.007086 seconds,
ID 344, src 17556, dst 31150, status Complete, result count 735830, preprocessing time 0.008523 seconds, query time 0.038157 seconds,
ID 345, src 4274, dst 7255, status Complete, result count 86618401, preprocessing time 0.013109 seconds, query time 2.604399 seconds,
ID 346, src 11333, dst 28709, status Complete, result count 35404391, preprocessing time 0.014061 seconds, query time 0.973585 seconds,
ID 347, src 246, dst 41234, status Complete, result count 36809044, preprocessing time 0.013997 seconds, query time 1.494578 seconds,
ID 348, src 3064, dst 36091, status Complete, result count 36602355, preprocessing time 0.014217 seconds, query time 1.437691 seconds,
ID 349, src 27887, dst 75511, status Complete, result count 20287, preprocessing time 0.005833 seconds, query time 0.007044 seconds,
ID 350, src 10184, dst 53424, status Complete, result count 106553, preprocessing time 0.007185 seconds, query time 0.013189 seconds,
ID 351, src 10629, dst 28310, status Complete, result count 71138303, preprocessing time 0.013805 seconds, query time 2.334738 seconds,
ID 352, src 20709, dst 37968, status Complete, result count 2159088, preprocessing time 0.013273 seconds, query time 0.091284 seconds,
ID 353, src 9085, dst 39964, status Complete, result count 2721365, preprocessing time 0.011905 seconds, query time 0.124971 seconds,
ID 354, src 19390, dst 20916, status Complete, result count 2655687, preprocessing time 0.011939 seconds, query time 0.119374 seconds,
ID 355, src 30706, dst 24618, status Complete, result count 374333, preprocessing time 0.008520 seconds, query time 0.021690 seconds,
ID 356, src 1610, dst 12568, status Complete, result count 11032366, preprocessing time 0.011568 seconds, query time 0.443442 seconds,
ID 357, src 1637, dst 2350, status Complete, result count 55628465, preprocessing time 0.011422 seconds, query time 1.471220 seconds,
ID 358, src 23020, dst 4140, status Complete, result count 359429, preprocessing time 0.009855 seconds, query time 0.023974 seconds,
ID 359, src 11695, dst 19895, status Complete, result count 29496989, preprocessing time 0.013839 seconds, query time 1.094773 seconds,
ID 360, src 3555, dst 49339, status Complete, result count 9503460, preprocessing time 0.013578 seconds, query time 0.411106 seconds,
ID 361, src 1166, dst 9608, status Complete, result count 7207324, preprocessing time 0.009185 seconds, query time 0.284890 seconds,
ID 362, src 1031, dst 58254, status Complete, result count 3267077, preprocessing time 0.009768 seconds, query time 0.158549 seconds,
ID 363, src 10212, dst 25669, status Complete, result count 15120264, preprocessing time 0.012210 seconds, query time 0.531352 seconds,
ID 364, src 18259, dst 73742, status Complete, result count 7742982, preprocessing time 0.011613 seconds, query time 0.222262 seconds,
ID 365, src 7889, dst 12220, status Complete, result count 40433601, preprocessing time 0.012759 seconds, query time 1.109011 seconds,
ID 366, src 8598, dst 30299, status Complete, result count 4771466, preprocessing time 0.012114 seconds, query time 0.204852 seconds,
ID 367, src 18056, dst 44363, status Complete, result count 978860, preprocessing time 0.009509 seconds, query time 0.039286 seconds,
ID 368, src 4127, dst 21836, status Complete, result count 71249961, preprocessing time 0.013696 seconds, query time 1.902067 seconds,
ID 369, src 3784, dst 42320, status Complete, result count 222873, preprocessing time 0.010417 seconds, query time 0.021182 seconds,
ID 370, src 23001, dst 52671, status Complete, result count 670743, preprocessing time 0.010822 seconds, query time 0.042620 seconds,
ID 371, src 6320, dst 23109, status Complete, result count 18129862, preprocessing time 0.014753 seconds, query time 0.791173 seconds,
ID 372, src 696, dst 21284, status Complete, result count 117061372, preprocessing time 0.015509 seconds, query time 4.543953 seconds,
ID 373, src 19819, dst 56722, status Complete, result count 68812, preprocessing time 0.009156 seconds, query time 0.013428 seconds,
ID 374, src 17451, dst 44473, status Complete, result count 3225881, preprocessing time 0.012436 seconds, query time 0.147717 seconds,
ID 375, src 3426, dst 62983, status Complete, result count 1, preprocessing time 0.000011 seconds, query time 0.000016 seconds,
ID 376, src 194, dst 64052, status Complete, result count 13978, preprocessing time 0.005412 seconds, query time 0.006413 seconds,
ID 377, src 399, dst 55986, status Complete, result count 308306, preprocessing time 0.007045 seconds, query time 0.024671 seconds,
ID 378, src 32690, dst 44432, status Complete, result count 154307, preprocessing time 0.008210 seconds, query time 0.015196 seconds,
ID 379, src 6987, dst 71483, status Complete, result count 7685834, preprocessing time 0.010374 seconds, query time 0.286780 seconds,
ID 380, src 68, dst 1086, status Complete, result count 12963744169, preprocessing time 0.018114 seconds, query time 313.746691 seconds,
ID 381, src 2682, dst 64314, status Complete, result count 10673, preprocessing time 0.006733 seconds, query time 0.007531 seconds,
ID 382, src 3552, dst 40187, status Complete, result count 31478400, preprocessing time 0.014720 seconds, query time 1.153079 seconds,
ID 383, src 4167, dst 64614, status Complete, result count 320639, preprocessing time 0.009576 seconds, query time 0.029567 seconds,
ID 384, src 686, dst 35226, status Complete, result count 61197695, preprocessing time 0.015237 seconds, query time 2.266631 seconds,
ID 385, src 5594, dst 36023, status Complete, result count 1325146, preprocessing time 0.013710 seconds, query time 0.071051 seconds,
ID 386, src 35737, dst 13457, status Complete, result count 8156304, preprocessing time 0.012924 seconds, query time 0.216568 seconds,
ID 387, src 7131, dst 50057, status Complete, result count 61722, preprocessing time 0.007976 seconds, query time 0.011304 seconds,
ID 388, src 21563, dst 31760, status Complete, result count 1652724, preprocessing time 0.011157 seconds, query time 0.080051 seconds,
ID 389, src 19492, dst 29062, status Complete, result count 217158, preprocessing time 0.007621 seconds, query time 0.019553 seconds,
ID 390, src 339, dst 68647, status Complete, result count 534060, preprocessing time 0.007730 seconds, query time 0.038796 seconds,
ID 391, src 21143, dst 19005, status Complete, result count 90605133, preprocessing time 0.014880 seconds, query time 2.238052 seconds,
ID 392, src 7693, dst 48330, status Complete, result count 972435, preprocessing time 0.011523 seconds, query time 0.048104 seconds,
ID 393, src 1466, dst 12140, status Complete, result count 161207739, preprocessing time 0.013956 seconds, query time 3.970037 seconds,
ID 394, src 3660, dst 1427, status Complete, result count 15521337, preprocessing time 0.012712 seconds, query time 0.622680 seconds,
ID 395, src 8029, dst 50832, status Complete, result count 23281964, preprocessing time 0.014103 seconds, query time 0.925906 seconds,
ID 396, src 33595, dst 73982, status Complete, result count 1261245, preprocessing time 0.011305 seconds, query time 0.060840 seconds,
ID 397, src 5895, dst 36383, status Complete, result count 6797529, preprocessing time 0.011901 seconds, query time 0.282804 seconds,
ID 398, src 12577, dst 18443, status Complete, result count 2703243, preprocessing time 0.010914 seconds, query time 0.107079 seconds,
ID 399, src 554, dst 10207, status Complete, result count 603526818, preprocessing time 0.016722 seconds, query time 14.857228 seconds,
ID 400, src 19204, dst 42040, status Complete, result count 545098, preprocessing time 0.012293 seconds, query time 0.037389 seconds,
ID 401, src 19414, dst 32586, status Complete, result count 1285270, preprocessing time 0.011916 seconds, query time 0.064943 seconds,
ID 402, src 16997, dst 45615, status Complete, result count 164670, preprocessing time 0.007836 seconds, query time 0.014137 seconds,
ID 403, src 9562, dst 49056, status Complete, result count 8113, preprocessing time 0.004137 seconds, query time 0.004707 seconds,
ID 404, src 1884, dst 53872, status Complete, result count 89779, preprocessing time 0.007616 seconds, query time 0.012632 seconds,
ID 405, src 8968, dst 32807, status Complete, result count 22865223, preprocessing time 0.013610 seconds, query time 0.852444 seconds,
ID 406, src 29677, dst 35725, status Complete, result count 1426107, preprocessing time 0.009670 seconds, query time 0.067694 seconds,
ID 407, src 282, dst 59806, status Complete, result count 277454238, preprocessing time 0.016195 seconds, query time 8.567689 seconds,
ID 408, src 6001, dst 36972, status Complete, result count 3368149, preprocessing time 0.011861 seconds, query time 0.154129 seconds,
ID 409, src 150, dst 37358, status Complete, result count 325129, preprocessing time 0.007784 seconds, query time 0.023960 seconds,
ID 410, src 18261, dst 32824, status Complete, result count 10103468, preprocessing time 0.013348 seconds, query time 0.383011 seconds,
ID 411, src 1557, dst 30416, status Complete, result count 6885, preprocessing time 0.004985 seconds, query time 0.005495 seconds,
ID 412, src 12952, dst 54627, status Complete, result count 6081821, preprocessing time 0.012139 seconds, query time 0.277737 seconds,
ID 413, src 2287, dst 18761, status Complete, result count 322506063, preprocessing time 0.016949 seconds, query time 10.544024 seconds,
ID 414, src 1157, dst 25454, status Complete, result count 329913708, preprocessing time 0.015708 seconds, query time 8.681466 seconds,
ID 415, src 7342, dst 61255, status Complete, result count 652200, preprocessing time 0.012339 seconds, query time 0.045841 seconds,
ID 416, src 1356, dst 39808, status Complete, result count 12867625, preprocessing time 0.012316 seconds, query time 0.497537 seconds,
ID 417, src 18372, dst 19296, status Complete, result count 8764549, preprocessing time 0.012508 seconds, query time 0.319216 seconds,
ID 418, src 5836, dst 10563, status Complete, result count 585044, preprocessing time 0.009761 seconds, query time 0.038244 seconds,
ID 419, src 7176, dst 28681, status Complete, result count 418238, preprocessing time 0.008277 seconds, query time 0.025493 seconds,
ID 420, src 1353, dst 27577, status Complete, result count 103969762, preprocessing time 0.015450 seconds, query time 3.763862 seconds,
ID 421, src 7150, dst 5767, status Complete, result count 295281095, preprocessing time 0.017406 seconds, query time 6.922075 seconds,
ID 422, src 24092, dst 66656, status Complete, result count 1176954, preprocessing time 0.011761 seconds, query time 0.054119 seconds,
ID 423, src 6679, dst 12707, status Complete, result count 121678617, preprocessing time 0.015576 seconds, query time 3.191227 seconds,
ID 424, src 14016, dst 40590, status Complete, result count 19997292, preprocessing time 0.014444 seconds, query time 0.712484 seconds,
ID 425, src 45, dst 38446, status Complete, result count 308040007, preprocessing time 0.015204 seconds, query time 11.368419 seconds,
ID 426, src 10427, dst 35277, status Complete, result count 12271355, preprocessing time 0.016031 seconds, query time 0.447674 seconds,
ID 427, src 10619, dst 23862, status Complete, result count 8146830, preprocessing time 0.013953 seconds, query time 0.331614 seconds,
ID 428, src 1530, dst 60159, status Complete, result count 543812, preprocessing time 0.010689 seconds, query time 0.040690 seconds,
ID 429, src 1513, dst 42455, status Complete, result count 2230001, preprocessing time 0.010733 seconds, query time 0.108343 seconds,
ID 430, src 2423, dst 74139, status Complete, result count 222286950, preprocessing time 0.014913 seconds, query time 7.168674 seconds,
ID 431, src 15942, dst 19193, status Complete, result count 80931581, preprocessing time 0.017719 seconds, query time 2.131997 seconds,
ID 432, src 13788, dst 13347, status Complete, result count 81399, preprocessing time 0.007906 seconds, query time 0.012462 seconds,
ID 433, src 4961, dst 51209, status Complete, result count 679247, preprocessing time 0.009795 seconds, query time 0.035081 seconds,
ID 434, src 115, dst 35201, status Complete, result count 90022948, preprocessing time 0.014797 seconds, query time 3.226219 seconds,
ID 435, src 21388, dst 29011, status Complete, result count 5078725, preprocessing time 0.013231 seconds, query time 0.225285 seconds,
ID 436, src 8128, dst 2585, status Complete, result count 83929078, preprocessing time 0.014053 seconds, query time 2.127366 seconds,
ID 437, src 2682, dst 62817, status Complete, result count 263792, preprocessing time 0.008002 seconds, query time 0.022264 seconds,
ID 438, src 2472, dst 24404, status Complete, result count 14602, preprocessing time 0.005204 seconds, query time 0.006107 seconds,
ID 439, src 5932, dst 61695, status Complete, result count 28295483, preprocessing time 0.012408 seconds, query time 0.937178 seconds,
ID 440, src 10113, dst 20317, status Complete, result count 50621480, preprocessing time 0.014054 seconds, query time 1.391052 seconds,
ID 441, src 6455, dst 40953, status Complete, result count 6298252, preprocessing time 0.012359 seconds, query time 0.263476 seconds,
ID 442, src 956, dst 20100, status Complete, result count 6497231, preprocessing time 0.008795 seconds, query time 0.266583 seconds,
ID 443, src 7788, dst 61025, status Complete, result count 539027, preprocessing time 0.008946 seconds, query time 0.033509 seconds,
ID 444, src 18860, dst 49046, status Complete, result count 952580, preprocessing time 0.010368 seconds, query time 0.047706 seconds,
ID 445, src 19760, dst 20859, status Complete, result count 1007809, preprocessing time 0.009511 seconds, query time 0.049097 seconds,
ID 446, src 14459, dst 30597, status Complete, result count 11525705, preprocessing time 0.012564 seconds, query time 0.442594 seconds,
ID 447, src 5791, dst 10253, status Complete, result count 15462454, preprocessing time 0.015236 seconds, query time 0.667758 seconds,
ID 448, src 5243, dst 14419, status Complete, result count 28922316, preprocessing time 0.012518 seconds, query time 1.001781 seconds,
ID 449, src 33835, dst 14381, status Complete, result count 102426868, preprocessing time 0.015389 seconds, query time 2.603046 seconds,
ID 450, src 3678, dst 35440, status Complete, result count 1594116, preprocessing time 0.013047 seconds, query time 0.077474 seconds,
ID 451, src 43450, dst 45997, status Complete, result count 63533, preprocessing time 0.006652 seconds, query time 0.008998 seconds,
ID 452, src 6629, dst 65109, status Complete, result count 65733, preprocessing time 0.006592 seconds, query time 0.010434 seconds,
ID 453, src 7714, dst 16215, status Complete, result count 473527993, preprocessing time 0.016462 seconds, query time 11.368405 seconds,
ID 454, src 902, dst 74316, status Complete, result count 110294364, preprocessing time 0.015996 seconds, query time 3.558708 seconds,
ID 455, src 2607, dst 57842, status Complete, result count 7504402, preprocessing time 0.014892 seconds, query time 0.348226 seconds,
ID 456, src 18540, dst 13067, status Complete, result count 47087556, preprocessing time 0.013572 seconds, query time 1.303463 seconds,
ID 457, src 12590, dst 11585, status Complete, result count 31131076, preprocessing time 0.015292 seconds, query time 0.808507 seconds,
ID 458, src 14573, dst 31717, status Complete, result count 18140250, preprocessing time 0.016473 seconds, query time 0.678734 seconds,
ID 459, src 845, dst 73536, status Complete, result count 161060777, preprocessing time 0.014899 seconds, query time 5.266514 seconds,
ID 460, src 15205, dst 67171, status Complete, result count 40075, preprocessing time 0.007144 seconds, query time 0.009557 seconds,
ID 461, src 14783, dst 36468, status Complete, result count 7575684, preprocessing time 0.012482 seconds, query time 0.287866 seconds,
ID 462, src 7929, dst 38016, status Complete, result count 7506267, preprocessing time 0.013275 seconds, query time 0.308823 seconds,
ID 463, src 8716, dst 14599, status Complete, result count 51430822, preprocessing time 0.015125 seconds, query time 1.740496 seconds,
ID 464, src 16869, dst 18156, status Complete, result count 48005700, preprocessing time 0.015087 seconds, query time 1.236708 seconds,
ID 465, src 8186, dst 14504, status Complete, result count 4783798, preprocessing time 0.012929 seconds, query time 0.199527 seconds,
ID 466, src 645, dst 42821, status Complete, result count 174771947, preprocessing time 0.017208 seconds, query time 7.267114 seconds,
ID 467, src 2215, dst 9356, status Complete, result count 1121113346, preprocessing time 0.018211 seconds, query time 26.992191 seconds,
ID 468, src 4724, dst 49418, status Complete, result count 848475, preprocessing time 0.012386 seconds, query time 0.060438 seconds,
ID 469, src 138, dst 27647, status Complete, result count 4743274, preprocessing time 0.010628 seconds, query time 0.196113 seconds,
ID 470, src 71381, dst 55226, status Complete, result count 527875, preprocessing time 0.008355 seconds, query time 0.038124 seconds,
ID 471, src 14514, dst 50346, status Complete, result count 144696, preprocessing time 0.007664 seconds, query time 0.016255 seconds,
ID 472, src 1, dst 32249, status Complete, result count 69749, preprocessing time 0.006656 seconds, query time 0.011416 seconds,
ID 473, src 14552, dst 23302, status Complete, result count 2541607, preprocessing time 0.012338 seconds, query time 0.113206 seconds,
ID 474, src 678, dst 71819, status Complete, result count 696622106, preprocessing time 0.014636 seconds, query time 16.478007 seconds,
ID 475, src 3626, dst 29640, status Complete, result count 44684954, preprocessing time 0.014496 seconds, query time 1.665124 seconds,
ID 476, src 60381, dst 41725, status Complete, result count 3775, preprocessing time 0.003484 seconds, query time 0.003639 seconds,
ID 477, src 1269, dst 60371, status Complete, result count 61383, preprocessing time 0.007300 seconds, query time 0.010917 seconds,
ID 478, src 2623, dst 12669, status Complete, result count 410388276, preprocessing time 0.017713 seconds, query time 11.612119 seconds,
