---------------------------------------------------------------------------
Command:
Input graph folder: ../../dataset/soc-Epinions1/for_demo/
Input query file: ../../dataset/soc-Epinions1/for_demo/hot2hot_pairs.bin
Input result folder: ./
Input method: IDX_DFS
Input length constraint: 7
Input per query time limit: 120 seconds
Input target number of results: 18446744073709551615
---------------------------------------------------------------------------
num of queries: 1000ID 0, src 5003, dst 4183, status Complete, result count 3166261119, preprocessing time 0.024793 seconds, query time 60.622541 seconds,
ID 221, src 5909, dst 2956, status Complete, result count 5508534977, preprocessing time 0.022710 seconds, query time 42.816803 seconds,
ID 222, src 14729, dst 6, status Complete, result count 4893044760, preprocessing time 0.021769 seconds, query time 29.983252 seconds,
ID 223, src 29549, dst 14719, status Complete, result count 4909062, preprocessing time 0.013822 seconds, query time 0.207991 seconds,
ID 224, src 8438, dst 19123, status Complete, result count 7369173, preprocessing time 0.013507 seconds, query time 0.193083 seconds,
ID 225, src 310, dst 2970, status Complete, result count 12368282919, preprocessing time 0.018290 seconds, query time 276.849033 seconds,
ID 226, src 3019, dst 7313, status Complete, result count 49520179, preprocessing time 0.018428 seconds, query time 1.602153 seconds,
ID 227, src 16897, dst 24540, status Complete, result count 4987516, preprocessing time 0.014642 seconds, query time 0.211975 seconds,
ID 228, src 1898, dst 7185, status Complete, result count 574543923, preprocessing time 0.018060 seconds, query time 15.330286 seconds,
ID 229, src 8594, dst 19492, status Complete, result count 68639427, preprocessing time 0.015155 seconds, query time 1.610697 seconds,
ID 230, src 5966, dst 4004, status Complete, result count 1077593321, preprocessing time 0.018059 seconds, query time 25.369037 seconds,
ID 231, src 10414, dst 27756, status Complete, result count 92506895, preprocessing time 0.016618 seconds, query time 2.648171 seconds,
ID 232, src 573, dst 815, status Complete, result count 6425346029, preprocessing time 0.018507 seconds, query time 121.370231 seconds,
ID 233, src 1436, dst 2732, status Complete, result count 4098212062, preprocessing time 0.021298 seconds, query time 95.545511 seconds,
ID 234, src 2433, dst 4352, status Complete, result count 6797538033, preprocessing time 0.021266 seconds, query time 139.773383 seconds,
ID 235, src 2066, dst 634, status Complete, result count 136826068523, preprocessing time 0.023498 seconds, query time 1149.823881 seconds,
ID 236, src 3031, dst 2969, status Complete, result count 4393760624, preprocessing time 0.023210 seconds, query time 39.339799 seconds,
ID 237, src 7317, dst 589, status Complete, result count 278201823, preprocessing time 0.018582 seconds, query time 6.316633 seconds,
ID 238, src 8154, dst 6653, status Complete, result count 1972176341, preprocessing time 0.020181 seconds, query time 15.957575 seconds,
ID 239, src 3082, dst 10997, status Complete, result count 479598301, preprocessing time 0.019764 seconds, query time 11.885753 seconds,
ID 240, src 17836, dst 7484, status Complete, result count 2222410470, preprocessing time 0.020824 seconds, query time 25.912490 seconds,
ID 241, src 7395, dst 8867, status Complete, result count 499869151, preprocessing time 0.021110 seconds, query time 12.107493 seconds,
ID 242, src 4757, dst 5834, status Complete, result count 182145860, preprocessing time 0.016215 seconds, query time 4.482752 seconds,
ID 243, src 25906, dst 5863, status Complete, result count 34080301, preprocessing time 0.014311 seconds, query time 0.842017 seconds,
ID 244, src 1417, dst 1177, status Complete, result count 3364442796, preprocessing time 0.018130 seconds, query time 19.928864 seconds,
ID 245, src 1094, dst 5951, status Complete, result count 3785241181, preprocessing time 0.021842 seconds, query time 70.096641 seconds,
ID 246, src 3144, dst 12981, status Complete, result count 242576752, preprocessing time 0.016788 seconds, query time 5.982084 seconds,
ID 247, src 27718, dst 2625, status Complete, result count 68967637, preprocessing time 0.015887 seconds, query time 1.576097 seconds,
ID 248, src 24083, dst 2301, status Complete, result count 61096257, preprocessing time 0.014540 seconds, query time 1.129587 seconds,
ID 249, src 41091, dst 19806, status Complete, result count 364897, preprocessing time 0.011454 seconds, query time 0.025009 seconds,
ID 250, src 6616, dst 10541, status Complete, result count 205678749, preprocessing time 0.017467 seconds, query time 5.529554 seconds,
ID 251, src 1007, dst 19583, status Complete, result count 64436385, preprocessing time 0.015201 seconds, query time 2.322283 seconds,
ID 252, src 5658, dst 1530, status Complete, result count 160459454, preprocessing time 0.015304 seconds, query time 3.112573 seconds,
ID 253, src 22003, dst 26387, status Complete, result count 44897354, preprocessing time 0.016132 seconds, query time 1.248113 seconds,
ID 254, src 21668, dst 19322, status Complete, result count 12963422, preprocessing time 0.013824 seconds, query time 0.366352 seconds,
ID 255, src 1143, dst 10002, status Complete, result count 13678482676, preprocessing time 0.018858 seconds, query time 198.744919 seconds,
ID 256, src 14490, dst 2062, status Complete, result count 515963588, preprocessing time 0.020848 seconds, query time 3.299904 seconds,
ID 257, src 1645, dst 10478, status Complete, result count 1999688670, preprocessing time 0.018778 seconds, query time 45.352521 seconds,
ID 258, src 2043, dst 399, status Complete, result count 37641639559, preprocessing time 0.020788 seconds, query time 604.292819 seconds,
ID 259, src 31280, dst 996, status Complete, result count 3739957982, preprocessing time 0.021987 seconds, query time 26.479555 seconds,
ID 260, src 8334, dst 451, status Complete, result count 5056475421, preprocessing time 0.022904 seconds, query time 57.412618 seconds,
ID 261, src 7406, dst 12302, status Complete, result count 70018358, preprocessing time 0.017346 seconds, query time 1.814559 seconds,
ID 262, src 18888, dst 1218, status Complete, result count 5204609290, preprocessing time 0.019229 seconds, query time 54.776553 seconds,
ID 263, src 7439, dst 18472, status Complete, result count 41202800, preprocessing time 0.014546 seconds, query time 1.267924 seconds,
ID 264, src 12720, dst 9306, status Complete, result count 832391109, preprocessing time 0.019170 seconds, query time 19.315625 seconds,
ID 265, src 7179, dst 19740, status Complete, result count 191119172, preprocessing time 0.018379 seconds, query time 2.881264 seconds,
ID 266, src 2871, dst 16898, status Complete, result count 166812661, preprocessing time 0.014897 seconds, query time 4.793189 seconds,
ID 267, src 10997, dst 5982, status Complete, result count 393448319, preprocessing time 0.017651 seconds, query time 8.158408 seconds,
ID 268, src 3185, dst 2061, status Complete, result count 11865481893, preprocessing time 0.020468 seconds, query time 137.352575 seconds,
ID 269, src 748, dst 13123, status Complete, result count 3900924484, preprocessing time 0.022762 seconds, query time 74.986362 seconds,
ID 270, src 15755, dst 3089, status Complete, result count 161488674, preprocessing time 0.020388 seconds, query time 3.827253 seconds,
ID 271, src 9284, dst 944, status Complete, result count 1285944844, preprocessing time 0.018303 seconds, query time 20.809255 seconds,
ID 272, src 7522, dst 71384, status Complete, result count 446296751, preprocessing time 0.020029 seconds, query time 10.194922 seconds,
ID 273, src 12936, dst 11828, status Complete, result count 460428229, preprocessing time 0.015980 seconds, query time 8.793221 seconds,
ID 274, src 2119, dst 6039, status Complete, result count 620697619, preprocessing time 0.017907 seconds, query time 15.312783 seconds,
ID 275, src 5932, dst 668, status Complete, result count 685412878, preprocessing time 0.016436 seconds, query time 15.586213 seconds,
ID 276, src 19157, dst 2096, status Complete, result count 81224991, preprocessing time 0.015816 seconds, query time 1.606927 seconds,
ID 277, src 1231, dst 6515, status Complete, result count 70627431, preprocessing time 0.014514 seconds, query time 1.720247 seconds,
ID 278, src 1378, dst 4067, status Complete, result count 11490767109, preprocessing time 0.020092 seconds, query time 179.312365 seconds,
ID 279, src 32870, dst 2556, status Complete, result count 232777499, preprocessing time 0.018275 seconds, query time 3.701278 seconds,
ID 280, src 111, dst 1230, status Complete, result count 1646610179, preprocessing time 0.016404 seconds, query time 35.408943 seconds,
ID 281, src 4540, dst 4511, status Complete, result count 1028577725, preprocessing time 0.019583 seconds, query time 23.001294 seconds,
ID 282, src 4095, dst 4972, status Complete, result count 473605650, preprocessing time 0.018613 seconds, query time 11.486127 seconds,
ID 283, src 83, dst 8715, status Complete, result count 1494078596, preprocessing time 0.018139 seconds, query time 36.282868 seconds,
ID 284, src 1509, dst 1581, status Complete, result count 13642906188, preprocessing time 0.020826 seconds, query time 203.525450 seconds,
ID 285, src 8703, dst 467, status Complete, result count 2430975, preprocessing time 0.013607 seconds, query time 0.117646 seconds,
ID 286, src 13590, dst 19232, status Complete, result count 125043420, preprocessing time 0.015309 seconds, query time 3.223471 seconds,
ID 287, src 32066, dst 10606, status Complete, result count 181415531, preprocessing time 0.017738 seconds, query time 3.694846 seconds,
ID 288, src 1975, dst 1661, status Complete, result count 8256382793, preprocessing time 0.018776 seconds, query time 191.857377 seconds,
ID 289, src 1471, dst 1863, status Complete, result count 5917225320, preprocessing time 0.020469 seconds, query time 128.476744 seconds,
ID 290, src 3005, dst 27986, status Complete, result count 37437963, preprocessing time 0.017238 seconds, query time 1.161721 seconds,
ID 291, src 34220, dst 11094, status Complete, result count 155163428, preprocessing time 0.016766 seconds, query time 3.731902 seconds,
ID 292, src 4035, dst 18939, status Complete, result count 738906675, preprocessing time 0.020180 seconds, query time 17.944431 seconds,
ID 293, src 3277, dst 2675, status Complete, result count 14676531475, preprocessing time 0.019975 seconds, query time 244.529250 seconds,
ID 294, src 4451, dst 19366, status Complete, result count 68269131, preprocessing time 0.018488 seconds, query time 1.936460 seconds,
ID 295, src 978, dst 2949, status Complete, result count 6354283670, preprocessing time 0.018701 seconds, query time 114.220999 seconds,
ID 296, src 19830, dst 9071, status Complete, result count 331508330, preprocessing time 0.018592 seconds, query time 7.038685 seconds,
ID 297, src 1204, dst 7572, status Complete, result count 177566160, preprocessing time 0.014707 seconds, query time 4.907156 seconds,
ID 298, src 21995, dst 557, status Complete, result count 175541794, preprocessing time 0.017336 seconds, query time 1.602744 seconds,
ID 299, src 7310, dst 4451, status Complete, result count 649436054, preprocessing time 0.018555 seconds, query time 11.980482 seconds,
ID 300, src 4114, dst 792, status Complete, result count 10141128983, preprocessing time 0.018870 seconds, query time 100.195573 seconds,
ID 301, src 8164, dst 7286, status Complete, result count 770200576, preprocessing time 0.016467 seconds, query time 17.557524 seconds,
ID 302, src 1449, dst 4542, status Complete, result count 18370026, preprocessing time 0.014237 seconds, query time 0.570755 seconds,
ID 303, src 4894, dst 20030, status Complete, result count 15166863, preprocessing time 0.013535 seconds, query time 0.553702 seconds,
ID 304, src 32086, dst 310, status Complete, result count 1256373380, preprocessing time 0.017295 seconds, query time 9.636737 seconds,
ID 305, src 2710, dst 1350, status Complete, result count 26113523210, preprocessing time 0.018140 seconds, query time 396.751371 seconds,
ID 306, src 14852, dst 3033, status Complete, result count 480174506, preprocessing time 0.018372 seconds, query time 9.292349 seconds,
ID 307, src 7744, dst 8169, status Complete, result count 4133576971, preprocessing time 0.019137 seconds, query time 90.215473 seconds,
ID 308, src 3502, dst 19366, status Complete, result count 456753363, preprocessing time 0.019627 seconds, query time 12.501993 seconds,
ID 309, src 7915, dst 5960, status Complete, result count 1744852142, preprocessing time 0.022666 seconds, query time 36.124809 seconds,
ID 310, src 2373, dst 26759, status Complete, result count 433898313, preprocessing time 0.018451 seconds, query time 13.248500 seconds,
ID 311, src 13013, dst 8190, status Complete, result count 39434531, preprocessing time 0.015436 seconds, query time 1.381636 seconds,
ID 312, src 14109, dst 5288, status Complete, result count 112673840, preprocessing time 0.014975 seconds, query time 2.706495 seconds,
ID 313, src 416, dst 594, status Complete, result count 12609292025, preprocessing time 0.017493 seconds, query time 191.426469 seconds,
ID 314, src 2985, dst 6604, status Complete, result count 543272723, preprocessing time 0.018071 seconds, query time 10.886998 seconds,
ID 315, src 4566, dst 9660, status Complete, result count 6785162, preprocessing time 0.012900 seconds, query time 0.287968 seconds,
ID 316, src 12253, dst 3887, status Complete, result count 2474641805, preprocessing time 0.018785 seconds, query time 45.759645 seconds,
ID 317, src 3559, dst 684, status Complete, result count 39431571660, preprocessing time 0.023045 seconds, query time 229.977068 seconds,
ID 318, src 4306, dst 8620, status Complete, result count 418908152, preprocessing time 0.021270 seconds, query time 10.075428 seconds,
ID 319, src 2320, dst 22501, status Complete, result count 188594447, preprocessing time 0.020234 seconds, query time 5.970892 seconds,
ID 320, src 9021, dst 19473, status Complete, result count 79154566, preprocessing time 0.014904 seconds, query time 1.911999 seconds,
ID 321, src 5993, dst 2455, status Complete, result count 1173840171, preprocessing time 0.018417 seconds, query time 18.037071 seconds,
ID 322, src 10326, dst 24286, status Complete, result count 20654737, preprocessing time 0.017336 seconds, query time 0.636936 seconds,
ID 323, src 12562, dst 638, status Complete, result count 770623, preprocessing time 0.010322 seconds, query time 0.031531 seconds,
ID 324, src 1911, dst 18918, status Complete, result count 11316331, preprocessing time 0.012447 seconds, query time 0.327437 seconds,
ID 325, src 16547, dst 19806, status Complete, result count 8712870, preprocessing time 0.013425 seconds, query time 0.347918 seconds,
ID 326, src 19830, dst 7293, status Complete, result count 38619804, preprocessing time 0.013941 seconds, query time 0.989888 seconds,
ID 327, src 5307, dst 12058, status Complete, result count 48660885, preprocessing time 0.014515 seconds, query time 1.666838 seconds,
ID 328, src 1606, dst 12763, status Complete, result count 449192184, preprocessing time 0.018320 seconds, query time 12.752169 seconds,
ID 329, src 6454, dst 19576, status Complete, result count 1044197488, preprocessing time 0.018795 seconds, query time 25.187234 seconds,
ID 330, src 18578, dst 1289, status Complete, result count 29693975, preprocessing time 0.016157 seconds, query time 0.774275 seconds,
ID 331, src 9736, dst 4054, status Complete, result count 2202840520, preprocessing time 0.018669 seconds, query time 30.717173 seconds,
ID 332, src 791, dst 3133, status Complete, result count 1211952036, preprocessing time 0.018596 seconds, query time 27.443936 seconds,
ID 333, src 4500, dst 8733, status Complete, result count 275429159, preprocessing time 0.017973 seconds, query time 5.958734 seconds,
ID 334, src 22900, dst 1774, status Complete, result count 564134427, preprocessing time 0.018600 seconds, query time 13.867519 seconds,
ID 335, src 1902, dst 537, status Complete, result count 997103296, preprocessing time 0.015433 seconds, query time 21.820136 seconds,
ID 336, src 481, dst 844, status Complete, result count 295345314105, preprocessing time 0.022503 seconds, query time 1682.761429 seconds,
ID 337, src 2795, dst 2099, status Complete, result count 491306166, preprocessing time 0.017731 seconds, query time 12.021891 seconds,
ID 338, src 6955, dst 5621, status Complete, result count 2702929876, preprocessing time 0.019090 seconds, query time 46.838185 seconds,
ID 339, src 12611, dst 18345, status Complete, result count 27663346, preprocessing time 0.014875 seconds, query time 0.821226 seconds,
ID 340, src 1255, dst 4383, status Complete, result count 16945452, preprocessing time 0.013198 seconds, query time 0.451857 seconds,
ID 341, src 6703, dst 9124, status Complete, result count 787545707, preprocessing time 0.017308 seconds, query time 18.537331 seconds,
ID 342, src 8634, dst 1638, status Complete, result count 287153233, preprocessing time 0.019314 seconds, query time 5.945756 seconds,
ID 343, src 15726, dst 9224, status Complete, result count 53751755, preprocessing time 0.015786 seconds, query time 1.416023 seconds,
ID 344, src 6036, dst 6866, status Complete, result count 5410974306, preprocessing time 0.020892 seconds, query time 128.199951 seconds,
ID 345, src 18888, dst 10624, status Complete, result count 877675476, preprocessing time 0.021377 seconds, query time 19.822060 seconds,
ID 346, src 8750, dst 26024, status Complete, result count 29919993, preprocessing time 0.014320 seconds, query time 0.964831 seconds,
ID 347, src 21133, dst 1267, status Complete, result count 291087595, preprocessing time 0.015667 seconds, query time 5.903928 seconds,
ID 348, src 5171, dst 443, status Complete, result count 17951408141, preprocessing time 0.020287 seconds, query time 76.788959 seconds,
ID 349, src 22510, dst 16503, status Complete, result count 13725540, preprocessing time 0.014354 seconds, query time 0.345224 seconds,
ID 350, src 22777, dst 17908, status Complete, result count 58102279, preprocessing time 0.014908 seconds, query time 1.591341 seconds,
ID 351, src 6349, dst 4954, status Complete, result count 2692929463, preprocessing time 0.019113 seconds, query time 49.821161 seconds,
ID 352, src 37615, dst 5181, status Complete, result count 2783716, preprocessing time 0.013703 seconds, query time 0.075075 seconds,
ID 353, src 6763, dst 10646, status Complete, result count 10406161, preprocessing time 0.013338 seconds, query time 0.358922 seconds,
ID 354, src 167, dst 5568, status Complete, result count 847817329, preprocessing time 0.016912 seconds, query time 21.624253 seconds,
ID 355, src 8412, dst 13123, status Complete, result count 575613489, preprocessing time 0.019271 seconds, query time 11.191473 seconds,
ID 356, src 5690, dst 3690, status Complete, result count 1174360930, preprocessing time 0.018650 seconds, query time 22.517725 seconds,
ID 357, src 226, dst 32989, status Complete, result count 99608420, preprocessing time 0.016090 seconds, query time 3.034910 seconds,
ID 358, src 2340, dst 20768, status Complete, result count 5733300, preprocessing time 0.015918 seconds, query time 0.235997 seconds,
ID 359, src 8269, dst 5862, status Complete, result count 543808778, preprocessing time 0.017508 seconds, query time 13.818862 seconds,
ID 360, src 17294, dst 3124, status Complete, result count 578005962, preprocessing time 0.018177 seconds, query time 10.802876 seconds,
ID 361, src 6255, dst 11717, status Complete, result count 31518407, preprocessing time 0.013912 seconds, query time 1.125989 seconds,
ID 362, src 25389, dst 3458, status Complete, result count 569253168, preprocessing time 0.017553 seconds, query time 13.010800 seconds,
ID 363, src 6134, dst 7422, status Complete, result count 133646318, preprocessing time 0.017924 seconds, query time 4.209966 seconds,
ID 364, src 11774, dst 17486, status Complete, result count 18872354, preprocessing time 0.014666 seconds, query time 0.625911 seconds,
ID 365, src 14611, dst 6590, status Complete, result count 279438225, preprocessing time 0.017228 seconds, query time 6.800804 seconds,
ID 366, src 19896, dst 27084, status Complete, result count 2149853, preprocessing time 0.014005 seconds, query time 0.124455 seconds,
ID 367, src 1665, dst 5730, status Complete, result count 1192398782, preprocessing time 0.017753 seconds, query time 29.970567 seconds,
ID 368, src 9009, dst 12744, status Complete, result count 413752370, preprocessing time 0.018559 seconds, query time 9.915094 seconds,
ID 369, src 4657, dst 8334, status Complete, result count 105570896, preprocessing time 0.016441 seconds, query time 2.837250 seconds,
ID 370, src 1449, dst 2869, status Complete, result count 1097774895, preprocessing time 0.018680 seconds, query time 22.179375 seconds,
ID 371, src 6359, dst 15950, status Complete, result count 57265048, preprocessing time 0.015868 seconds, query time 1.849530 seconds,
ID 372, src 12748, dst 40948, status Complete, result count 4635912, preprocessing time 0.013052 seconds, query time 0.168814 seconds,
ID 373, src 492, dst 6697, status Complete, result count 5957671113, preprocessing time 0.017347 seconds, query time 126.194950 seconds,
ID 374, src 4053, dst 5061, status Complete, result count 20301127356, preprocessing time 0.021121 seconds, query time 286.433791 seconds,
ID 375, src 6004, dst 1859, status Complete, result count 126759312, preprocessing time 0.020847 seconds, query time 4.256995 seconds,
ID 376, src 9076, dst 3584, status Complete, result count 34097541, preprocessing time 0.015248 seconds, query time 0.908073 seconds,
ID 377, src 141, dst 1582, status Complete, result count 60684281384, preprocessing time 0.019364 seconds, query time 1184.045595 seconds,
ID 378, src 172, dst 19711, status Complete, result count 805062769, preprocessing time 0.021134 seconds, query time 18.800888 seconds,
ID 379, src 1497, dst 4424, status Complete, result count 472180534, preprocessing time 0.018369 seconds, query time 11.313677 seconds,
ID 380, src 5280, dst 2923, status Complete, result count 1395337315, preprocessing time 0.018280 seconds, query time 31.731002 seconds,
ID 381, src 9001, dst 890, status Complete, result count 7549277721, preprocessing time 0.019186 seconds, query time 81.530343 seconds,
ID 382, src 3120, dst 14428, status Complete, result count 647519114, preprocessing time 0.019111 seconds, query time 18.433570 seconds,
ID 383, src 9614, dst 731, status Complete, result count 3127364972, preprocessing time 0.018293 seconds, query time 43.698344 seconds,
ID 384, src 1267, dst 15791, status Complete, result count 2181870, preprocessing time 0.011503 seconds, query time 0.107020 seconds,
ID 385, src 18934, dst 2211, status Complete, result count 68375817, preprocessing time 0.015378 seconds, query time 1.885203 seconds,
ID 386, src 10551, dst 153, status Complete, result count 742600403, preprocessing time 0.017252 seconds, query time 17.327324 seconds,
ID 387, src 15726, dst 233, status Complete, result count 15122120524, preprocessing time 0.020047 seconds, query time 71.051031 seconds,
ID 388, src 7938, dst 5435, status Complete, result count 1531577, preprocessing time 0.010312 seconds, query time 0.070138 seconds,
ID 389, src 2549, dst 12654, status Complete, result count 1775238628, preprocessing time 0.017330 seconds, query time 41.197304 seconds,
ID 390, src 21115, dst 510, status Complete, result count 20259627, preprocessing time 0.013578 seconds, query time 0.520693 seconds,
ID 391, src 33313, dst 12919, status Complete, result count 8879281, preprocessing time 0.013438 seconds, query time 0.196882 seconds,
ID 392, src 2265, dst 7981, status Complete, result count 14455845634, preprocessing time 0.017794 seconds, query time 313.443942 seconds,
ID 393, src 3005, dst 14123, status Complete, result count 92617976, preprocessing time 0.015178 seconds, query time 2.547627 seconds,
ID 394, src 1059, dst 13060, status Complete, result count 2425590526, preprocessing time 0.020938 seconds, query time 59.605484 seconds,
ID 395, src 252, dst 22958, status Complete, result count 992470229, preprocessing time 0.019536 seconds, query time 21.334096 seconds,
ID 396, src 2871, dst 18964, status Complete, result count 1212166592, preprocessing time 0.018582 seconds, query time 26.020145 seconds,
ID 397, src 33097, dst 7470, status Complete, result count 168766962, preprocessing time 0.018626 seconds, query time 3.923124 seconds,
ID 398, src 19047, dst 629, status Complete, result count 3114292556, preprocessing time 0.019144 seconds, query time 39.029614 seconds,
ID 399, src 6784, dst 7206, status Complete, result count 80562811, preprocessing time 0.016377 seconds, query time 2.396593 seconds,
ID 400, src 778, dst 12307, status Complete, result count 2994126370, preprocessing time 0.019532 seconds, query time 57.344052 seconds,
ID 401, src 16382, dst 8133, status Complete, result count 18581990, preprocessing time 0.016563 seconds, query time 0.505380 seconds,
ID 402, src 9629, dst 31494, status Complete, result count 85452227, preprocessing time 0.016275 seconds, query time 2.492694 seconds,
ID 403, src 32123, dst 18637, status Complete, result count 2011807, preprocessing time 0.012228 seconds, query time 0.073064 seconds,
ID 404, src 7657, dst 14723, status Complete, result count 46836540, preprocessing time 0.012696 seconds, query time 1.021815 seconds,
ID 405, src 1522, dst 3270, status Complete, result count 1258608237, preprocessing time 0.017140 seconds, query time 30.521943 seconds,
ID 406, src 1280, dst 17789, status Complete, result count 71565611, preprocessing time 0.014707 seconds, query time 2.474364 seconds,
ID 407, src 4399, dst 375, status Complete, result count 97989539287, preprocessing time 0.020163 seconds, query time 505.318710 seconds,
ID 408, src 19999, dst 1152, status Complete, result count 3692676712, preprocessing time 0.021379 seconds, query time 33.337010 seconds,
ID 409, src 7422, dst 4488, status Complete, result count 22073572, preprocessing time 0.017477 seconds, query time 0.664870 seconds,
ID 410, src 45435, dst 2471, status Complete, result count 19248305, preprocessing time 0.015484 seconds, query time 0.417701 seconds,
ID 411, src 3070, dst 12007, status Complete, result count 181495055, preprocessing time 0.014866 seconds, query time 4.444463 seconds,
ID 412, src 4566, dst 30951, status Complete, result count 19477975, preprocessing time 0.013411 seconds, query time 0.710786 seconds,
ID 413, src 5945, dst 6984, status Complete, result count 21894738, preprocessing time 0.014488 seconds, query time 0.734055 seconds,
ID 414, src 1568, dst 2370, status Complete, result count 3023220774, preprocessing time 0.017970 seconds, query time 69.453289 seconds,
ID 415, src 2417, dst 13056, status Complete, result count 282013937, preprocessing time 0.015215 seconds, query time 6.052523 seconds,
ID 416, src 4196, dst 8029, status Complete, result count 1147139349, preprocessing time 0.018959 seconds, query time 23.000472 seconds,
ID 417, src 6745, dst 2754, status Complete, result count 1451054899, preprocessing time 0.022035 seconds, query time 22.694659 seconds,
ID 418, src 8783, dst 903, status Complete, result count 354554004, preprocessing time 0.017733 seconds, query time 8.288019 seconds,
ID 419, src 4379, dst 5587, status Complete, result count 55603844, preprocessing time 0.015315 seconds, query time 1.145353 seconds,
ID 420, src 5908, dst 2065, status Complete, result count 96352313129, preprocessing time 0.021562 seconds, query time 745.382943 seconds,
ID 421, src 497, dst 20713, status Complete, result count 68220939, preprocessing time 0.017269 seconds, query time 2.275604 seconds,
ID 422, src 46113, dst 27334, status Complete, result count 1420356, preprocessing time 0.010489 seconds, query time 0.044754 seconds,
ID 423, src 8292, dst 3497, status Complete, result count 1029606827, preprocessing time 0.018678 seconds, query time 25.044444 seconds,
ID 424, src 18513, dst 872, status Complete, result count 1746664781, preprocessing time 0.020927 seconds, query time 33.074950 seconds,
ID 425, src 20536, dst 12731, status Complete, result count 51793039, preprocessing time 0.016470 seconds, query time 1.301450 seconds,
ID 426, src 7609, dst 3979, status Complete, result count 5880532018, preprocessing time 0.020325 seconds, query time 84.274388 seconds,
ID 427, src 19, dst 6523, status Complete, result count 6061865339, preprocessing time 0.022557 seconds, query time 137.891774 seconds,
ID 428, src 2070, dst 8174, status Complete, result count 3365864377, preprocessing time 0.022347 seconds, query time 80.454471 seconds,
ID 429, src 787, dst 16939, status Complete, result count 795002206, preprocessing time 0.021245 seconds, query time 21.066511 seconds,
ID 430, src 10297, dst 21385, status Complete, result count 46261732, preprocessing time 0.015814 seconds, query time 1.200468 seconds,
ID 431, src 6626, dst 487, status Complete, result count 1227114036, preprocessing time 0.017708 seconds, query time 29.402255 seconds,
ID 432, src 2278, dst 1313, status Complete, result count 7260275374, preprocessing time 0.017801 seconds, query time 85.974683 seconds,
ID 433, src 3160, dst 783, status Complete, result count 57697652853, preprocessing time 0.021379 seconds, query time 307.534197 seconds,
ID 434, src 3049, dst 2900, status Complete, result count 798506635, preprocessing time 0.017696 seconds, query time 17.519115 seconds,
ID 435, src 6113, dst 2445, status Complete, result count 2194870702, preprocessing time 0.018669 seconds, query time 35.290697 seconds,
ID 436, src 2464, dst 19612, status Complete, result count 21401050, preprocessing time 0.013595 seconds, query time 0.818266 seconds,
ID 437, src 911, dst 14688, status Complete, result count 123150672, preprocessing time 0.014426 seconds, query time 4.195855 seconds,
ID 438, src 9124, dst 8132, status Complete, result count 13770955, preprocessing time 0.014242 seconds, query time 0.539967 seconds,
ID 439, src 4940, dst 23080, status Complete, result count 485998740, preprocessing time 0.018782 seconds, query time 12.885870 seconds,
ID 440, src 1083, dst 11968, status Complete, result count 14874831605, preprocessing time 0.023417 seconds, query time 305.038962 seconds,
ID 441, src 10442, dst 4855, status Complete, result count 258554768, preprocessing time 0.018335 seconds, query time 6.316177 seconds,
ID 442, src 13822, dst 2158, status Complete, result count 1243667856, preprocessing time 0.018877 seconds, query time 28.160690 seconds,
ID 443, src 11196, dst 4450, status Complete, result count 138122458, preprocessing time 0.015962 seconds, query time 2.935687 seconds,
ID 444, src 8055, dst 17071, status Complete, result count 1174511706, preprocessing time 0.018629 seconds, query time 24.908636 seconds,
ID 445, src 4326, dst 22853, status Complete, result count 18514850, preprocessing time 0.016287 seconds, query time 0.654091 seconds,
ID 446, src 2871, dst 8412, status Complete, result count 3044862724, preprocessing time 0.017644 seconds, query time 63.696250 seconds,
ID 447, src 4425, dst 18825, status Complete, result count 64521686, preprocessing time 0.016102 seconds, query time 1.576085 seconds,
ID 448, src 83, dst 19370, status Complete, result count 2027749621, preprocessing time 0.017329 seconds, query time 52.394970 seconds,
ID 449, src 8852, dst 12245, status Complete, result count 148303118, preprocessing time 0.015829 seconds, query time 3.218081 seconds,
ID 450, src 5286, dst 10726, status Complete, result count 7401997831, preprocessing time 0.020402 seconds, query time 170.954442 seconds,
ID 451, src 786, dst 3091, status Complete, result count 1071946639, preprocessing time 0.020921 seconds, query time 27.119627 seconds,
ID 452, src 3065, dst 25127, status Complete, result count 2322810265, preprocessing time 0.020317 seconds, query time 56.235644 seconds,
ID 453, src 16591, dst 13577, status Complete, result count 57320122, preprocessing time 0.017921 seconds, query time 1.433993 seconds,
ID 454, src 1135, dst 9453, status Complete, result count 70966626, preprocessing time 0.014268 seconds, query time 1.832408 seconds,
ID 455, src 33536, dst 6497, status Complete, result count 122079246, preprocessing time 0.017208 seconds, query time 2.316461 seconds,
ID 456, src 6515, dst 680, status Complete, result count 2148732679, preprocessing time 0.018167 seconds, query time 25.006265 seconds,
ID 457, src 18110, dst 10674, status Complete, result count 46894033, preprocessing time 0.015945 seconds, query time 1.204746 seconds,
ID 458, src 962, dst 6784, status Complete, result count 1495255233, preprocessing time 0.017525 seconds, query time 34.615104 seconds,
ID 459, src 5835, dst 394, status Complete, result count 62441005503, preprocessing time 0.022084 seconds, query time 322.764076 seconds,
ID 460, src 7899, dst 52, status Complete, result count 6370702832, preprocessing time 0.021118 seconds, query time 98.233530 seconds,
